V1,V2,V3,V4,V5,V6,V7,Class
7,27,55,43,51,37.48940097865041,58.45301346836153,1
6,51,42,54,51,35.48940097865041,76.22301346836153,1
7,27,55,39,58,35.109400978650406,67.92301346836153,8
7,27,62,56,61,50.51940097865041,79.01301346836152,6
8,27,63,37,65,32.87940097865041,68.99301346836154,4
5,27,42,29,69,53.4494009786504,98.40301346836154,2
7,28,92,46,81,41.3394009786504,92.57301346836152,2
7,27,64,61,61,55.4494009786504,80.63301346836153,7
10,27,76,55,69,49.759400978650405,76.01301346836152,1
8,57,58,49,47,36.259400978650405,76.35301346836152,5
9,42,52,32,62,41.13940097865041,60.67301346836153,1
6,27,56,30,77,47.469400978650405,79.86301346836153,7
5,27,42,29,62,46.4494009786504,75.41301346836153,9
7,47,66,59,55,36.259400978650405,76.35301346836152,5
8,37,72,39,64,28.449400978650406,65.78301346836153,2
8,34,80,38,74,27.059400978650405,76.16301346836153,2
5,27,42,29,78,62.4494009786504,101.81301346836153,2
5,27,42,30,65,49.469400978650405,69.61301346836153,3
6,40,50,29,55,38.70940097865041,75.08301346836153,4
8,43,63,45,49,34.4494009786504,68.99301346836154,5
7,27,68,46,77,44.259400978650405,75.70301346836153,8
8,27,60,29,70,36.4494009786504,82.06301346836153,9
7,27,62,47,51,43.149400978650405,79.73301346836153,9
5,27,42,29,56,40.4494009786504,86.55301346836154,1
6,27,48,31,70,48.5294009786504,68.32301346836152,7
8,27,64,44,61,38.4494009786504,61.013013468361535,7
8,37,52,38,44,28.549400978650404,56.47301346836153,5
5,27,42,29,45,29.449400978650406,66.83301346836153,9
11,35,64,29,55,33.4494009786504,83.19301346836153,2
7,27,59,42,56,36.4494009786504,69.61301346836153,9
8,28,60,37,58,30.519400978650406,54.68301346836153,7
6,33,47,29,49,31.259400978650405,68.72301346836153,8
10,29,73,49,74,41.88940097865041,76.22301346836153,1
7,27,68,46,77,44.259400978650405,75.70301346836153,8
9,36,77,36,69,28.839400978650406,76.16301346836153,2
11,32,64,38,63,27.919400978650405,59.21301346836153,1
5,27,42,29,59,43.4494009786504,66.75301346836153,3
7,27,63,46,51,42.689400978650404,81.68301346836154,9
5,27,42,30,69,53.469400978650405,80.22301346836153,3
11,34,56,29,49,31.509400978650405,72.87301346836153,3
8,27,62,30,73,37.48940097865041,78.40301346836154,1
6,35,42,38,49,33.49940097865041,69.35301346836152,9
5,27,42,29,63,47.4494009786504,66.45301346836153,1
7,28,82,36,77,29.769400978650406,80.92301346836153,3
7,27,86,40,81,34.62940097865041,83.33301346836153,2
10,37,74,29,65,35.109400978650406,84.87301346836153,3
6,29,49,29,53,30.729400978650407,64.51301346836154,4
9,27,42,55,40,49.469400978650405,72.91301346836153,6
6,27,58,30,65,33.49940097865041,64.27301346836153,10
6,27,75,30,84,35.48940097865041,83.30301346836154,2
6,27,64,31,78,40.56940097865041,79.53301346836153,7
9,27,42,41,40,35.48940097865041,62.89301346836153,6
5,27,42,29,59,43.4494009786504,85.41301346836153,7
8,28,73,49,71,42.4794009786504,70.95301346836153,7
6,42,42,45,57,41.4794009786504,69.88301346836153,9
6,27,50,29,65,41.4494009786504,64.51301346836154,7
8,27,50,30,71,47.469400978650405,70.85301346836152,9
9,30,72,50,75,42.4194009786504,74.89301346836153,4
6,27,64,29,84,46.4494009786504,82.06301346836153,2
7,27,59,55,57,49.469400978650405,76.01301346836152,1
8,48,84,54,68,37.049400978650404,89.11301346836153,3
7,27,49,43,44,37.5894009786504,75.08301346836153,6
6,35,42,37,46,30.449400978650406,72.04301346836152,1
8,44,75,46,59,36.4494009786504,82.87301346836153,3
5,39,42,29,48,38.4494009786504,63.67301346836153,4
9,44,67,43,55,32.939400978650404,76.67301346836153,3
7,27,46,29,48,28.449400978650406,49.85301346836153,8
5,27,42,29,51,35.4494009786504,58.71301346836153,10
5,36,42,30,42,31.989400978650405,53.80301346836153,8
9,27,42,46,40,40.4794009786504,64.27301346836153,6
6,46,42,50,53,37.5894009786504,82.87301346836153,1
10,65,51,63,48,27.449400978650406,92.88301346836153,8
7,27,56,38,60,34.84940097865041,69.45301346836153,8
8,27,71,39,75,35.65940097865041,84.32301346836152,8
6,27,56,29,59,29.449400978650406,57.38301346836153,7
8,57,76,59,62,34.4494009786504,85.64301346836153,3
6,27,54,30,74,46.469400978650405,72.12301346836153,7
5,27,42,29,48,32.4494009786504,51.10301346836153,7
7,27,52,44,55,39.609400978650406,58.05301346836153,8
7,27,92,46,77,44.259400978650405,86.35301346836152,3
6,29,81,39,73,32.87940097865041,77.50301346836153,5
5,27,42,29,73,57.4494009786504,88.57301346836152,2
6,27,79,29,94,41.4494009786504,93.22301346836153,3
8,44,76,46,59,37.4494009786504,83.19301346836153,2
8,44,55,29,39,44.84940097865041,75.75301346836153,5
5,27,42,29,57,41.4494009786504,81.01301346836152,7
5,27,42,29,45,29.449400978650406,59.21301346836153,1
9,35,56,37,76,46.4494009786504,71.06301346836153,9
6,52,50,29,55,49.6994009786504,98.51301346836152,8
9,35,53,37,59,32.4494009786504,67.17301346836153,1
7,27,52,39,50,33.49940097865041,55.14301346836153,6
5,48,42,38,46,37.3394009786504,69.45301346836153,8
8,27,60,36,70,38.20940097865041,66.10301346836152,1
5,27,42,29,45,29.449400978650406,67.27301346836154,6
6,41,42,43,51,35.4494009786504,63.623013468361535,1
11,47,50,43,47,29.449400978650406,60.123013468361535,8
7,27,50,29,54,30.449400978650406,58.273013468361526,8
6,52,42,55,50,34.49940097865041,73.67301346836153,1
10,40,81,39,74,28.449400978650406,88.75301346836153,2
8,36,76,38,66,30.449400978650406,72.26301346836152,2
10,29,88,33,94,32.66940097865041,89.11301346836153,1
5,27,42,29,64,48.4494009786504,66.83301346836153,2
7,27,67,49,64,43.4494009786504,94.04301346836152,6
5,27,42,29,73,57.4494009786504,80.63301346836153,2
9,34,66,43,67,31.509400978650405,64.51301346836154,4
5,27,42,29,60,44.4494009786504,80.28301346836153,1
9,43,58,29,45,42.31940097865041,71.69301346836153,2
5,27,42,31,75,59.509400978650405,94.95301346836153,3
5,27,42,29,46,30.449400978650406,64.27301346836153,6
5,27,42,29,78,62.4494009786504,88.92301346836153,2
8,27,66,31,69,29.769400978650406,73.46301346836154,4
7,27,51,39,46,33.649400978650405,63.67301346836153,1
6,27,61,31,65,30.729400978650407,60.14301346836153,10
10,64,64,58,53,34.759400978650405,94.61301346836153,2
9,30,76,29,70,27.689400978650404,73.32301346836152,2
9,39,56,42,65,35.48940097865041,62.28301346836153,9
7,37,58,45,52,30.159400978650407,59.61301346836153,5
10,33,42,37,48,32.66940097865041,48.83301346836153,8
7,27,42,37,39,31.449400978650406,64.26301346836154,10
6,28,70,36,63,30.659400978650407,64.51301346836154,5
8,27,72,53,68,47.469400978650405,71.63301346836153,6
9,37,55,39,71,42.4494009786504,66.74301346836154,1
7,27,81,39,72,35.109400978650406,73.47301346836153,2
9,51,67,29,45,54.0594009786504,100.33301346836154,3
7,27,66,45,75,43.4494009786504,72.61301346836153,4
5,27,42,29,71,55.4494009786504,82.25301346836153,2
7,28,95,41,86,35.9794009786504,87.55301346836154,2
5,27,42,29,47,31.449400978650406,56.983013468361534,7
6,36,42,40,52,36.59940097865041,70.85301346836152,9
5,27,42,29,51,35.4494009786504,60.80301346836153,10
6,27,50,30,58,34.49940097865041,55.68301346836153,10
9,51,73,63,77,35.65940097865041,84.20301346836153,4
9,28,61,40,61,33.88940097865041,57.81301346836153,8
5,27,42,29,74,58.4494009786504,86.35301346836152,2
7,27,54,29,63,35.4494009786504,83.42301346836153,4
7,27,52,48,50,42.4794009786504,69.57301346836152,1
10,29,73,38,71,30.519400978650406,66.45301346836153,1
5,27,42,29,53,37.4494009786504,82.13301346836153,6
7,28,73,39,69,32.509400978650405,65.78301346836153,2
5,27,42,29,46,30.449400978650406,62.42301346836153,7
7,27,52,36,53,31.509400978650405,49.33301346836153,8
6,33,42,37,51,35.619400978650404,65.23301346836153,9
5,27,42,29,52,36.4494009786504,82.01301346836152,10
5,27,42,29,47,31.449400978650406,74.03301346836153,1
6,42,42,44,63,47.4494009786504,68.55301346836154,1
7,27,50,38,47,32.4494009786504,62.763013468361535,6
8,37,91,40,81,30.519400978650406,84.41301346836153,2
5,27,42,31,78,62.4994009786504,83.03301346836153,5
9,40,82,42,70,32.4494009786504,82.94301346836153,3
5,27,42,29,47,31.449400978650406,59.89301346836153,10
8,29,63,40,60,32.4494009786504,63.04301346836153,6
7,27,54,31,57,29.769400978650406,61.513013468361535,4
6,27,55,29,65,36.4494009786504,83.21301346836154,8
7,27,55,38,52,32.4494009786504,63.04301346836153,6
5,27,42,29,46,30.449400978650406,49.373013468361535,7
12,27,48,45,39,40.539400978650406,76.16301346836153,3
7,27,61,31,68,33.649400978650405,77.63301346836153,8
7,27,90,48,75,45.9194009786504,86.44301346836153,3
6,27,55,29,65,36.4494009786504,77.07301346836152,8
5,39,42,35,43,30.659400978650407,60.99301346836153,8
6,28,71,41,60,37.049400978650404,65.41301346836153,5
9,44,80,46,66,34.4494009786504,82.25301346836153,3
7,27,49,51,46,45.4494009786504,72.04301346836152,1
7,27,54,57,50,51.469400978650405,74.94301346836153,6
7,28,94,63,82,57.65940097865041,95.34301346836153,2
6,33,42,36,51,35.48940097865041,54.403013468361536,1
10,29,64,46,68,39.99940097865041,68.20301346836153,1
9,47,50,29,39,44.98940097865041,76.35301346836152,5
9,27,42,51,37,45.539400978650406,67.27301346836154,6
8,27,57,29,71,40.4494009786504,74.44301346836153,9
7,28,96,37,91,30.729400978650407,94.50301346836153,3
8,48,80,50,61,39.4494009786504,89.29301346836152,2
5,27,42,29,62,46.4494009786504,84.83301346836153,2
8,39,96,52,85,37.049400978650404,96.53301346836153,3
6,36,48,29,51,34.26940097865041,73.46301346836154,4
10,53,48,49,45,29.449400978650406,89.57301346836152,8
7,27,53,47,52,41.5594009786504,84.87301346836153,6
5,27,42,29,54,38.4494009786504,74.44301346836153,9
6,42,42,44,55,39.4494009786504,71.29301346836152,1
8,37,76,41,67,29.769400978650406,73.06301346836153,3
7,27,48,36,45,30.449400978650406,53.33301346836153,7
12,27,50,49,39,44.98940097865041,82.40301346836154,3
9,43,52,38,44,32.049400978650404,69.88301346836153,5
5,27,42,29,46,30.449400978650406,64.97301346836153,10
5,27,42,30,69,53.469400978650405,86.01301346836152,3
10,67,68,57,55,39.06940097865041,106.99301346836154,3
9,48,52,50,69,43.4494009786504,69.83301346836153,1
6,47,42,50,64,48.469400978650405,86.52301346836154,1
7,39,63,44,53,31.069400978650407,64.10301346836152,5
5,27,42,29,48,32.4494009786504,53.21301346836153,10
7,27,66,53,64,47.469400978650405,73.21301346836154,6
9,43,52,46,59,33.49940097865041,66.83301346836153,9
6,29,46,29,47,27.919400978650405,60.50301346836153,8
9,27,42,58,39,52.4494009786504,76.40301346836154,6
8,27,55,35,55,30.159400978650407,59.46301346836153,4
5,36,42,30,42,31.989400978650405,53.80301346836153,8
10,29,88,42,94,37.65940097865041,94.05301346836154,1
7,27,51,45,46,39.56940097865041,64.32301346836152,6
8,27,77,57,76,51.51940097865041,83.46301346836154,7
8,45,66,47,51,35.4494009786504,73.46301346836154,5
7,27,42,40,39,34.4494009786504,54.31301346836153,10
9,34,74,29,66,32.049400978650404,74.80301346836154,2
9,27,42,56,38,50.469400978650405,86.01301346836152,6
5,27,42,29,60,44.4494009786504,61.53301346836153,5
7,27,56,47,52,41.4794009786504,60.873013468361535,7
7,27,50,37,45,31.699400978650406,64.51301346836154,7
6,47,42,51,46,30.729400978650407,72.41301346836153,9
5,51,42,36,44,41.1694009786504,72.91301346836153,8
7,36,56,38,46,30.449400978650406,55.14301346836153,5
10,52,42,53,47,31.509400978650405,90.03301346836153,8
5,27,42,29,49,33.4494009786504,75.41301346836153,6
6,38,42,41,46,30.519400978650406,77.85301346836152,1
7,27,60,35,59,29.769400978650406,75.73301346836153,6
6,27,51,29,57,32.4494009786504,63.67301346836153,4
8,44,74,46,58,36.4494009786504,78.90301346836154,3
8,27,62,37,77,43.149400978650405,74.06301346836153,1
7,27,53,30,56,29.529400978650408,58.273013468361526,8
5,27,42,29,61,45.4494009786504,95.50301346836153,6
7,27,56,36,51,30.729400978650407,54.403013468361536,1
9,32,73,48,77,39.09940097865041,75.70301346836153,4
9,42,61,43,66,31.509400978650405,76.87301346836153,9
8,49,91,64,82,37.76940097865041,98.40301346836154,2
6,27,51,29,57,32.4494009786504,67.27301346836154,8
6,27,47,29,49,28.449400978650406,58.05301346836153,8
7,27,63,50,64,44.829400978650405,86.52301346836154,1
5,59,42,40,51,47.63940097865041,89.82301346836152,8
6,27,64,39,57,34.219400978650405,57.81301346836153,5
5,43,42,33,46,37.3394009786504,65.46301346836154,4
6,39,42,43,46,30.729400978650407,67.21301346836154,9
6,27,63,30,80,43.469400978650405,89.80301346836154,7
9,50,68,60,71,33.4494009786504,77.76301346836152,4
8,27,66,41,69,36.869400978650404,75.40301346836154,4
9,53,50,54,70,46.469400978650405,80.08301346836153,9
10,46,49,45,46,26.449400978650406,73.92301346836153,8
8,44,55,29,39,44.84940097865041,74.84301346836153,5
11,35,77,37,68,29.449400978650406,69.11301346836153,1
10,65,63,39,53,52.3094009786504,93.65301346836154,3
8,27,57,42,53,36.48940097865041,53.06301346836153,7
10,34,53,33,50,26.449400978650406,48.86301346836153,8
6,30,44,29,43,27.059400978650405,49.85301346836153,8
9,39,50,38,43,28.449400978650406,60.04301346836153,5
9,27,42,38,39,32.4494009786504,71.63301346836153,6
7,27,92,47,82,42.759400978650405,86.35301346836152,2
10,50,52,47,49,28.449400978650406,69.45301346836153,8
7,27,55,43,56,38.009400978650405,74.06301346836153,1
6,38,42,42,57,41.5594009786504,82.55301346836154,9
8,28,92,79,89,72.4494009786504,103.92301346836152,6
7,38,58,40,47,31.449400978650406,60.523013468361526,5
8,27,62,36,64,32.049400978650404,66.75301346836153,4
7,27,60,52,57,46.4494009786504,70.22301346836153,6
5,27,42,29,57,41.4494009786504,77.85301346836152,1
10,35,46,29,39,32.38940097865041,63.82301346836153,5
6,27,59,30,68,35.48940097865041,73.52301346836154,7
9,48,56,49,84,54.469400978650405,82.87301346836153,1
5,27,42,29,49,33.4494009786504,64.08301346836153,1
6,27,80,54,69,49.6994009786504,82.25301346836153,5
5,27,42,29,67,51.4494009786504,71.69301346836153,2
6,27,64,31,78,40.56940097865041,79.53301346836153,7
6,27,67,30,82,41.4794009786504,82.95301346836153,10
7,27,56,43,60,39.09940097865041,71.42301346836153,4
6,42,49,29,53,39.99940097865041,72.11301346836153,4
6,27,62,30,75,39.4794009786504,80.07301346836152,7
6,28,72,30,82,36.4494009786504,80.22301346836153,3
5,27,42,29,46,30.449400978650406,72.04301346836152,1
8,27,62,32,80,44.65940097865041,74.80301346836154,1
10,48,64,48,54,30.729400978650407,85.60301346836152,3
10,28,77,43,82,38.70940097865041,79.83301346836153,1
8,27,51,29,69,44.4494009786504,72.26301346836152,9
5,27,42,31,77,61.4994009786504,74.84301346836153,5
6,28,46,29,46,26.609400978650406,51.013013468361535,8
8,27,62,29,74,38.4494009786504,80.59301346836153,9
5,27,42,29,69,53.4494009786504,73.47301346836153,2
5,27,42,29,76,60.4494009786504,100.75301346836153,2
7,27,52,29,60,34.4494009786504,69.45301346836153,8
7,27,48,46,46,40.4794009786504,67.27301346836154,6
9,50,48,51,56,34.49940097865041,67.92301346836153,9
6,27,67,29,76,35.4494009786504,77.86301346836153,10
11,27,52,54,39,50.37940097865041,101.75301346836153,3
6,29,48,29,51,29.769400978650406,60.04301346836153,4
8,39,96,53,85,37.869400978650404,97.83301346836154,3
6,42,47,29,49,39.259400978650405,77.07301346836152,4
6,27,50,29,61,37.4494009786504,61.013013468361535,10
5,27,42,29,50,34.4494009786504,83.42301346836153,6
7,27,56,41,53,35.4494009786504,75.93301346836154,7
11,31,93,37,69,44.829400978650405,85.00301346836153,1
8,29,71,52,70,44.54940097865041,75.73301346836153,6
5,27,42,29,64,48.4494009786504,90.13301346836153,9
8,27,58,30,78,46.469400978650405,80.08301346836153,9
7,27,72,66,83,63.009400978650405,92.01301346836152,8
8,27,53,30,68,41.4794009786504,73.43301346836154,1
6,28,70,41,57,38.31940097865041,63.67301346836153,5
6,27,53,29,61,34.4494009786504,68.14301346836153,4
10,27,62,47,39,50.359400978650406,100.63301346836153,3
10,41,42,43,50,34.4494009786504,64.51301346836154,8
5,27,42,29,63,47.4494009786504,79.31301346836153,2
6,28,44,29,43,25.689400978650404,49.85301346836153,8
11,33,55,29,48,30.659400978650407,69.61301346836153,3
7,27,42,53,40,47.469400978650405,80.72301346836153,10
9,60,54,38,45,48.189400978650404,81.31301346836153,5
6,27,70,29,76,32.4494009786504,75.27301346836154,3
9,27,42,54,38,48.469400978650405,72.91301346836153,6
11,27,48,51,39,46.24940097865041,89.11301346836153,3
8,44,89,50,75,35.149400978650405,89.29301346836152,3
7,27,48,37,43,31.699400978650406,51.013013468361535,6
6,33,48,29,52,32.66940097865041,64.83301346836153,8
5,27,42,29,61,45.4494009786504,86.22301346836153,6
7,27,58,29,72,40.4494009786504,93.12301346836153,8
8,27,49,30,71,48.469400978650405,72.04301346836152,1
8,27,63,30,84,47.469400978650405,81.68301346836154,9
8,28,73,36,69,29.529400978650408,71.22301346836153,7
8,41,72,46,62,31.069400978650407,73.93301346836154,2
9,41,48,29,39,38.679400978650406,65.41301346836153,5
10,48,42,50,45,29.449400978650406,80.62301346836153,8
9,27,42,42,40,36.48940097865041,79.73301346836153,6
5,27,42,29,69,53.4494009786504,71.01301346836152,5
6,27,58,29,76,44.4494009786504,79.61301346836153,6
8,29,69,52,64,44.54940097865041,68.68301346836154,7
9,43,48,39,42,30.159400978650407,59.61301346836153,5
6,27,62,31,73,37.5894009786504,67.92301346836153,2
7,27,54,32,57,30.159400978650407,60.50301346836153,4
9,47,51,43,48,29.449400978650406,81.54301346836152,8
10,53,66,36,58,43.09940097865041,80.92301346836153,3
7,27,48,41,45,35.4494009786504,68.32301346836152,7
5,27,42,29,52,36.4494009786504,64.10301346836152,10
8,49,72,58,60,34.84940097865041,78.66301346836153,2
9,46,54,50,75,47.5294009786504,74.89301346836153,9
5,34,42,29,44,32.049400978650404,51.57301346836153,8
5,27,42,29,59,43.4494009786504,75.26301346836152,9
9,35,49,39,53,30.729400978650407,64.83301346836153,9
9,27,42,36,37,30.729400978650407,59.843013468361534,6
8,29,85,62,81,54.469400978650405,92.01301346836152,6
7,27,51,51,46,45.539400978650406,72.41301346836153,9
5,46,42,29,50,45.399400978650405,70.43301346836154,4
10,28,60,38,63,33.4494009786504,65.41301346836153,1
7,43,69,47,57,32.66940097865041,72.57301346836152,5
10,47,62,39,52,35.65940097865041,81.96301346836154,3
7,27,97,41,88,36.869400978650404,93.22301346836153,3
8,27,58,31,59,27.919400978650405,61.513013468361535,4
8,27,70,44,66,38.4794009786504,70.75301346836153,7
7,27,52,29,59,33.4494009786504,68.72301346836153,8
5,27,42,29,47,31.449400978650406,56.013013468361535,7
5,27,42,29,59,43.4494009786504,82.45301346836153,7
5,27,42,30,70,54.469400978650405,76.35301346836152,5
6,44,42,47,51,35.48940097865041,69.93301346836154,1
9,56,77,58,59,38.4494009786504,89.29301346836152,2
7,27,62,56,61,50.51940097865041,79.01301346836152,6
6,27,53,29,61,34.4494009786504,70.43301346836154,4
5,41,42,29,50,41.24940097865041,68.14301346836153,4
11,69,53,64,50,30.449400978650406,98.51301346836152,8
8,28,65,37,63,30.519400978650406,66.01301346836152,6
5,43,42,29,48,41.8094009786504,65.46301346836154,4
6,27,56,30,60,30.519400978650406,57.403013468361536,10
9,36,72,47,75,34.26940097865041,73.46301346836154,4
7,27,61,48,58,42.4494009786504,73.03301346836153,7
6,27,79,45,63,44.06940097865041,73.52301346836154,5
7,27,50,34,51,29.849400978650408,47.10301346836153,8
7,27,50,56,49,50.51940097865041,75.85301346836152,6
10,53,48,48,45,30.449400978650406,72.91301346836153,8
8,27,52,29,65,39.4494009786504,62.28301346836153,9
7,27,42,49,40,43.469400978650405,66.01301346836152,10
8,27,60,31,76,42.54940097865041,76.89301346836153,1
7,27,52,50,48,44.469400978650405,73.43301346836154,9
7,38,58,40,47,31.449400978650406,60.523013468361526,5
11,38,64,29,56,35.52940097865041,83.33301346836153,2
5,27,42,30,69,53.469400978650405,75.27301346836154,3
6,29,46,29,47,27.919400978650405,60.04301346836153,4
6,27,59,29,70,37.4494009786504,72.41301346836153,6
8,43,63,45,49,34.4494009786504,69.88301346836153,5
5,27,42,29,64,48.4494009786504,79.83301346836153,10
9,37,75,29,65,35.65940097865041,81.26301346836152,2
6,27,62,31,74,38.579400978650405,83.42301346836153,7
6,29,67,48,55,42.689400978650404,64.61301346836153,5
5,27,42,29,57,41.4494009786504,80.41301346836153,9
5,27,42,29,46,30.449400978650406,67.21301346836154,9
9,35,51,34,48,26.449400978650406,49.33301346836153,8
8,27,79,36,74,30.729400978650407,81.48301346836153,6
8,44,59,43,47,32.939400978650404,71.22301346836153,5
6,27,57,29,74,43.4494009786504,76.22301346836153,10
5,27,42,29,46,30.449400978650406,60.41301346836153,7
10,39,65,33,60,31.699400978650406,67.39301346836153,3
7,27,53,52,54,46.79940097865041,74.26301346836152,9
8,27,67,30,70,29.529400978650408,75.70301346836153,4
11,36,73,47,56,40.0894009786504,69.57301346836152,1
9,48,49,51,60,37.48940097865041,74.55301346836154,9
6,33,46,29,47,30.659400978650407,60.99301346836153,8
6,51,42,54,48,32.509400978650405,94.05301346836154,1
8,35,82,37,76,26.449400978650406,76.95301346836153,3
10,34,73,29,66,31.509400978650405,76.16301346836153,2
9,48,42,50,50,34.4494009786504,72.04301346836152,8
8,44,59,43,47,32.939400978650404,71.22301346836153,5
7,27,51,52,45,46.63940097865041,67.92301346836153,9
5,27,42,31,71,55.509400978650405,68.99301346836154,5
6,27,69,29,72,29.449400978650406,72.87301346836153,3
5,27,42,29,46,30.449400978650406,70.65301346836154,6
6,33,42,37,50,34.62940097865041,67.17301346836153,1
5,27,42,29,66,50.4494009786504,84.87301346836153,3
7,27,58,40,63,37.049400978650404,73.82301346836152,4
7,28,94,50,77,47.859400978650406,89.29301346836152,2
6,29,66,35,59,29.109400978650406,60.99301346836153,5
9,52,85,54,73,32.4494009786504,89.11301346836153,3
6,27,61,31,75,40.56940097865041,82.05301346836154,7
11,27,74,38,39,56.68940097865041,84.20301346836153,3
8,28,67,51,66,44.54940097865041,68.04301346836152,7
6,28,67,46,57,40.90940097865041,64.61301346836153,5
8,61,66,63,51,35.4494009786504,82.01301346836152,5
8,27,58,31,59,27.919400978650405,60.50301346836153,8
7,27,59,40,54,34.62940097865041,73.73301346836153,9
8,39,51,29,39,38.4494009786504,63.67301346836153,5
6,27,65,30,70,31.509400978650405,65.78301346836153,2
5,27,42,29,59,43.4494009786504,79.45301346836153,2
9,53,54,55,66,38.4494009786504,74.44301346836153,9
6,27,60,29,75,41.4494009786504,81.01301346836152,7
9,46,72,39,64,33.74940097865041,76.59301346836153,2
7,27,55,37,50,31.699400978650406,67.17301346836153,1
9,52,48,53,67,45.469400978650405,77.86301346836153,9
8,27,58,29,61,29.449400978650406,71.06301346836153,9
6,27,80,29,84,30.449400978650406,89.01301346836152,2
7,27,89,39,79,35.65940097865041,81.26301346836152,2
5,27,42,29,64,48.4494009786504,86.46301346836154,7
7,27,62,51,59,45.4494009786504,83.42301346836153,7
8,50,79,53,70,29.529400978650408,80.72301346836153,3
7,27,60,39,66,36.899400978650405,78.82301346836152,8
7,27,54,40,49,34.62940097865041,82.13301346836153,6
9,62,83,64,67,36.4494009786504,95.06301346836153,2
8,37,50,29,39,36.259400978650405,59.21301346836153,5
8,28,78,43,77,36.59940097865041,80.92301346836153,6
5,27,42,29,53,37.4494009786504,86.47301346836153,7
5,27,42,29,60,44.4494009786504,79.44301346836153,6
6,27,55,29,65,36.4494009786504,88.38301346836153,8
7,35,62,48,55,35.149400978650405,63.82301346836153,5
9,54,54,54,59,31.699400978650406,75.85301346836152,9
6,27,62,29,76,40.4494009786504,79.01301346836152,10
5,27,42,31,60,44.54940097865041,69.61301346836153,3
6,34,42,37,57,41.4794009786504,66.45301346836153,1
9,52,51,55,64,39.4794009786504,80.08301346836153,9
7,27,42,57,40,51.469400978650405,73.52301346836154,10
6,27,60,30,82,48.469400978650405,83.98301346836153,10
5,27,42,29,55,39.4494009786504,79.25301346836153,7
8,49,65,51,51,34.4494009786504,73.71301346836154,5
7,27,42,44,41,38.579400978650405,64.10301346836152,10
8,27,60,31,77,43.54940097865041,77.85301346836152,1
6,27,79,29,100,47.4494009786504,100.75301346836153,2
5,27,42,29,45,29.449400978650406,68.59301346836153,6
5,27,42,29,60,44.4494009786504,78.13301346836153,9
6,27,80,29,89,35.4494009786504,86.35301346836152,3
9,56,88,58,74,34.4494009786504,94.50301346836153,3
7,27,60,44,67,41.4794009786504,64.97301346836153,4
9,37,59,29,49,35.65940097865041,63.89301346836153,2
