V1,V2,V3,V4,V5,V6,V7,Class
7,34,44,19,32,34.50293398576694,60.62200897890769,2
3,18,28,21,62,51.69293398576694,83.88200897890769,3
3,18,28,19,33,22.63293398576694,53.202008978907685,6
3,18,28,19,65,54.63293398576694,77.85200897890769,2
6,18,52,21,56,21.95293398576694,62.39200897890768,4
5,18,37,29,33,25.832933985766935,52.60200897890769,1
4,18,47,21,52,22.912933985766937,49.07200897890769,10
8,55,50,48,40,26.94293398576694,83.54200897890769,2
7,21,62,19,57,19.872933985766938,62.25200897890768,2
7,30,42,32,52,27.67293398576694,51.21200897890769,9
5,28,44,35,39,22.342933985766937,48.54200897890769,5
8,24,28,27,35,24.85293398576694,37.76200897890769,8
5,18,28,27,26,23.63293398576694,53.19200897890769,10
4,19,56,26,50,22.842933985766937,53.44200897890769,5
6,18,58,43,55,39.652933985766936,60.562008978907684,6
7,28,41,29,58,34.63293398576694,55.672008978907684,1
5,18,67,29,59,27.292933985766936,62.40200897890769,2
7,42,53,19,32,46.24293398576694,89.26200897890769,3
5,18,52,35,62,35.63293398576694,61.54200897890769,4
3,18,28,19,58,47.63293398576694,71.18200897890769,2
5,19,81,31,73,28.162933985766937,76.48200897890769,2
3,18,28,19,34,23.63293398576694,45.912008978907686,7
4,27,28,30,39,28.782933985766938,59.78200897890768,9
3,18,28,19,38,27.63293398576694,49.732008978907686,10
4,18,36,20,45,26.682933985766937,44.61200897890768,10
7,42,59,53,64,27.84293398576694,73.13200897890769,4
7,19,47,30,48,26.072933985766937,46.74200897890769,8
3,18,28,19,61,50.63293398576694,75.28200897890768,2
5,18,40,19,50,27.63293398576694,72.35200897890769,4
5,18,38,38,37,34.66293398576694,58.50200897890768,1
8,20,59,28,58,22.70293398576694,55.38200897890769,1
3,18,28,19,40,29.63293398576694,71.06200897890768,6
5,19,59,29,56,24.69293398576694,54.71200897890769,2
3,18,28,19,33,22.63293398576694,51.35200897890769,7
5,18,38,26,40,23.69293398576694,38.26200897890769,8
4,24,28,27,38,27.802933985766938,54.16200897890769,9
3,18,28,19,39,28.63293398576694,70.94200897890768,10
3,18,28,19,34,23.63293398576694,62.96200897890769,1
4,33,28,34,50,39.63293398576694,57.482008978907686,1
5,18,36,28,34,24.63293398576694,51.69200897890769,6
6,28,77,30,68,22.70293398576694,73.34200897890769,2
3,18,28,21,65,54.68293398576694,71.96200897890769,5
7,31,68,32,57,24.63293398576694,71.87200897890769,3
3,18,28,19,34,23.63293398576694,48.82200897890769,10
6,20,49,30,47,24.63293398576694,51.97200897890768,6
5,18,40,21,44,21.95293398576694,50.44200897890769,4
4,18,41,19,52,28.63293398576694,72.14200897890768,8
5,18,41,28,39,24.63293398576694,51.97200897890768,6
3,18,28,19,33,22.63293398576694,38.302008978907686,7
10,18,34,35,26,32.722933985766936,65.09200897890769,3
5,18,47,21,55,25.832933985766935,66.56200897890768,8
5,18,76,38,62,38.10293398576694,75.37200897890769,3
4,18,41,19,52,28.63293398576694,66.00200897890768,8
3,30,28,25,30,22.842933985766937,49.922008978907684,8
4,19,57,31,47,29.232933985766937,54.342008978907685,5
7,35,66,36,53,26.63293398576694,71.18200897890769,3
5,18,35,41,33,37.63293398576694,60.97200897890768,1
5,18,40,47,37,43.652933985766936,63.87200897890769,6
5,19,80,53,69,49.84293398576694,84.27200897890769,2
4,24,28,26,38,27.67293398576694,43.33200897890769,1
8,20,50,36,55,32.18293398576694,57.13200897890769,1
7,38,36,19,26,37.17293398576694,65.28200897890768,5
7,18,28,41,24,37.722933985766936,56.202008978907685,6
6,18,43,19,58,32.63293398576694,63.37200897890769,9
5,19,82,27,78,22.912933985766937,83.43200897890769,3
6,39,66,40,48,31.63293398576694,78.22200897890768,2
3,18,28,19,49,38.63293398576694,73.76200897890769,2
6,30,82,42,72,29.232933985766937,85.46200897890769,3
4,27,34,19,38,26.45293398576694,62.39200897890768,4
8,44,34,39,32,21.63293398576694,78.50200897890768,8
5,18,39,37,39,33.74293398576694,73.80200897890768,6
3,18,28,19,41,30.63293398576694,63.37200897890769,9
4,33,28,34,42,31.63293398576694,60.22200897890768,1
6,28,62,31,54,21.95293398576694,61.99200897890769,3
5,18,34,26,32,22.63293398576694,42.26200897890769,7
10,18,36,39,26,37.17293398576694,71.33200897890768,3
7,34,38,28,31,24.232933985766937,58.812008978907684,5
3,18,28,19,33,22.63293398576694,53.90200897890769,10
3,18,28,20,56,45.652933985766936,74.94200897890768,3
8,58,54,47,42,31.252933985766937,95.92200897890768,3
7,39,38,40,56,35.63293398576694,58.76200897890769,1
4,38,28,40,51,40.652933985766936,75.45200897890768,1
5,30,49,34,40,23.252933985766937,53.03200897890768,5
3,18,28,19,35,24.63293398576694,42.14200897890768,10
5,18,52,43,51,39.652933985766936,62.14200897890768,6
7,34,38,36,46,25.682933985766937,55.76200897890769,9
4,20,32,19,34,20.10293398576694,49.43200897890769,8
7,18,28,48,26,44.63293398576694,65.33200897890768,6
6,18,41,25,42,22.342933985766937,48.39200897890768,4
3,27,28,20,29,24.17293398576694,42.732008978907686,8
8,20,74,32,81,29.84293398576694,82.98200897890769,1
5,18,37,35,33,31.752933985766937,53.25200897890768,6
6,18,63,47,63,43.70293398576694,72.39200897890768,7
6,36,52,37,38,27.63293398576694,62.39200897890768,5
5,18,28,30,26,26.63293398576694,43.24200897890769,10
7,25,60,19,53,24.232933985766937,63.732008978907686,2
7,18,28,46,25,42.652933985766936,74.94200897890768,6
3,18,28,19,47,36.63293398576694,50.46200897890769,5
5,18,42,37,39,33.66293398576694,49.802008978907686,7
5,18,36,27,32,23.88293398576694,53.44200897890769,7
4,38,28,41,33,22.912933985766937,61.342008978907685,9
3,42,28,26,31,33.35293398576694,61.842008978907685,8
5,27,42,28,33,22.63293398576694,44.07200897890769,5
8,43,28,43,34,23.69293398576694,78.96200897890769,8
3,18,28,19,36,25.63293398576694,64.34200897890769,6
4,29,28,31,33,22.70293398576694,66.78200897890768,1
5,18,46,25,46,21.95293398576694,64.66200897890769,6
4,18,37,19,44,24.63293398576694,52.60200897890769,4
6,35,60,36,45,28.63293398576694,67.83200897890768,3
6,18,48,27,64,35.332933985766935,62.99200897890769,1
5,18,39,20,43,21.712933985766938,47.202008978907685,8
3,18,28,19,48,37.63293398576694,84.43200897890769,6
5,18,42,26,38,22.912933985766937,43.33200897890769,1
7,23,59,38,64,31.282933985766938,64.63200897890769,4
7,33,47,33,53,23.69293398576694,65.80200897890768,9
6,40,77,54,69,29.95293398576694,87.33200897890768,2
4,18,37,19,44,24.63293398576694,56.202008978907685,8
4,18,33,19,36,20.63293398576694,46.982008978907686,8
5,18,49,40,51,37.012933985766935,75.45200897890768,1
3,50,28,30,38,39.82293398576694,78.75200897890768,8
4,18,50,29,44,26.402933985766936,46.74200897890769,5
3,34,28,23,33,29.52293398576694,54.39200897890768,4
4,30,28,33,33,22.912933985766937,56.14200897890768,9
4,18,49,20,67,35.652933985766936,78.73200897890769,7
7,41,54,50,58,25.63293398576694,66.69200897890768,4
6,18,52,31,56,29.052933985766938,64.33200897890768,4
7,44,36,44,57,38.652933985766936,69.01200897890769,9
8,37,35,35,33,18.63293398576694,62.85200897890769,8
6,35,41,19,26,37.03293398576694,63.77200897890769,5
9,26,63,27,55,21.63293398576694,58.04200897890769,1
8,56,49,29,40,44.49293398576694,82.58200897890768,3
6,18,43,32,40,28.67293398576694,41.99200897890769,7
8,25,39,23,37,18.63293398576694,37.79200897890769,8
4,21,30,19,30,19.24293398576694,38.78200897890768,8
7,30,36,28,30,20.63293398576694,48.97200897890768,5
7,18,28,28,26,24.63293398576694,60.562008978907684,6
5,18,78,37,69,34.942933985766935,75.28200897890768,2
8,41,38,37,36,20.63293398576694,58.38200897890769,8
5,18,41,33,43,30.19293398576694,62.99200897890769,1
4,29,28,32,44,33.74293398576694,71.48200897890769,9
6,19,78,69,76,64.63293398576694,92.85200897890768,6
5,29,44,30,34,23.63293398576694,49.452008978907685,5
6,18,48,26,51,24.232933985766937,55.68200897890769,4
5,18,46,42,44,38.63293398576694,59.15200897890769,6
3,18,28,19,44,33.63293398576694,66.78200897890768,1
8,26,32,19,26,24.572933985766937,52.75200897890768,5
4,18,45,20,55,27.67293398576694,62.452008978907685,7
7,39,42,39,71,46.652933985766936,71.80200897890768,1
3,18,28,19,36,25.63293398576694,53.01200897890769,1
4,18,66,44,56,41.88293398576694,71.18200897890769,5
3,18,28,19,54,43.63293398576694,60.62200897890769,2
4,18,50,21,65,32.75293398576694,68.46200897890769,7
4,18,53,20,69,33.66293398576694,71.88200897890769,10
5,18,42,33,47,31.282933985766938,60.35200897890769,4
4,33,35,19,40,32.18293398576694,61.04200897890769,4
4,18,48,20,62,31.66293398576694,69.00200897890768,7
4,19,58,20,69,28.63293398576694,69.15200897890769,3
3,18,28,19,33,22.63293398576694,60.97200897890768,1
6,18,48,22,67,36.84293398576694,63.732008978907686,1
8,39,50,38,41,22.912933985766937,74.53200897890768,3
8,19,63,33,69,30.892933985766938,68.76200897890769,1
6,18,37,19,56,36.63293398576694,61.19200897890768,9
3,18,28,21,64,53.68293398576694,63.77200897890769,5
4,19,32,19,33,18.792933985766936,39.94200897890769,8
6,18,48,19,61,30.63293398576694,69.52200897890769,9
3,18,28,19,56,45.63293398576694,62.40200897890769,2
3,18,28,19,63,52.63293398576694,89.68200897890769,2
5,18,38,19,47,26.63293398576694,58.38200897890769,8
5,18,34,36,33,32.66293398576694,56.202008978907685,6
7,41,34,41,43,26.682933985766937,56.85200897890769,9
4,18,53,19,63,27.63293398576694,66.79200897890769,10
9,18,38,44,26,42.56293398576694,90.68200897890769,3
4,20,34,19,38,21.95293398576694,48.97200897890768,4
6,30,82,43,72,30.052933985766938,86.76200897890769,3
4,33,33,19,36,31.44293398576694,66.00200897890768,4
4,18,36,19,48,29.63293398576694,49.94200897890769,10
3,18,28,19,37,26.63293398576694,72.35200897890769,6
5,18,42,31,40,27.63293398576694,64.86200897890768,7
9,22,79,27,56,37.012933985766935,73.93200897890769,1
6,20,57,42,57,36.73293398576694,64.66200897890769,6
3,18,28,19,51,40.63293398576694,79.06200897890768,9
6,18,44,20,65,38.652933985766936,69.01200897890769,9
5,18,58,56,70,55.19293398576694,80.94200897890768,8
6,18,39,20,55,33.66293398576694,62.36200897890768,1
4,19,56,31,44,30.502933985766937,52.60200897890769,5
4,18,39,19,48,26.63293398576694,57.07200897890769,4
8,18,48,37,26,42.542933985766936,89.56200897890768,3
8,32,28,33,37,26.63293398576694,53.44200897890769,8
3,18,28,19,50,39.63293398576694,68.24200897890769,2
4,19,30,19,30,17.872933985766938,38.78200897890768,8
9,24,41,19,35,22.842933985766937,58.54200897890769,3
5,18,28,43,27,39.652933985766936,69.65200897890769,10
7,51,40,28,32,40.372933985766934,70.24200897890769,5
4,18,56,19,63,24.63293398576694,64.20200897890768,3
7,18,28,44,25,40.652933985766936,61.842008978907685,6
9,18,34,41,26,38.43293398576694,78.04200897890769,3
6,35,75,40,62,27.332933985766935,78.22200897890768,3
5,18,34,27,30,23.88293398576694,39.94200897890769,6
4,24,34,19,39,24.85293398576694,53.76200897890769,8
3,18,28,19,48,37.63293398576694,75.15200897890769,6
5,18,44,19,59,32.63293398576694,82.05200897890768,8
6,18,35,20,58,40.652933985766936,60.97200897890768,1
6,18,49,20,71,39.652933985766936,70.61200897890768,9
6,19,59,26,56,21.712933985766938,60.15200897890769,7
6,32,58,36,49,23.252933985766937,62.86200897890768,2
7,32,34,19,26,30.862933985766936,54.342008978907685,5
8,39,28,40,32,21.63293398576694,69.55200897890768,8
7,18,28,32,27,28.67293398576694,68.66200897890769,6
3,18,28,19,56,45.63293398576694,59.94200897890768,5
4,18,44,19,63,36.63293398576694,68.54200897890769,6
6,20,55,42,51,36.73293398576694,57.61200897890768,7
7,34,34,29,29,22.342933985766937,48.54200897890769,5
4,18,48,21,60,29.77293398576694,56.85200897890769,2
5,18,40,22,44,22.342933985766937,49.43200897890769,4
7,38,37,33,35,21.63293398576694,70.47200897890768,8
8,44,52,26,45,35.28293398576694,69.85200897890769,3
5,18,34,31,32,27.63293398576694,57.25200897890768,7
3,18,28,19,39,28.63293398576694,53.03200897890768,10
6,40,58,48,47,27.032933985766938,67.59200897890769,2
7,37,40,40,62,39.71293398576694,63.82200897890769,9
3,25,28,19,31,24.232933985766937,40.50200897890768,8
3,18,28,19,46,35.63293398576694,64.19200897890768,9
7,26,35,29,40,22.912933985766937,53.76200897890769,9
7,18,28,26,24,22.912933985766937,48.772008978907685,6
6,20,71,52,68,46.652933985766936,80.94200897890768,6
5,18,37,41,33,37.722933985766936,61.342008978907685,9
3,37,28,19,37,37.582933985766935,59.36200897890768,4
8,19,46,28,50,25.63293398576694,54.342008978907685,1
5,34,55,37,44,24.85293398576694,61.50200897890768,5
8,38,48,29,39,27.84293398576694,70.89200897890768,3
5,18,83,31,75,29.052933985766938,82.15200897890769,3
6,18,44,21,46,20.10293398576694,50.44200897890769,4
6,18,56,34,53,30.662933985766937,59.68200897890769,7
5,18,38,19,46,25.63293398576694,57.65200897890769,8
3,18,28,19,34,23.63293398576694,44.94200897890769,7
3,18,28,19,46,35.63293398576694,71.38200897890769,7
3,18,28,20,57,46.652933985766936,65.28200897890768,5
4,35,28,37,38,27.67293398576694,58.86200897890768,1
7,47,63,48,46,30.63293398576694,78.22200897890768,2
5,18,48,46,48,42.70293398576694,67.94200897890768,6
4,18,39,19,48,26.63293398576694,59.36200897890768,4
3,32,28,19,37,33.43293398576694,57.07200897890769,4
9,60,39,54,37,22.63293398576694,87.44200897890768,8
6,19,51,27,50,22.70293398576694,54.94200897890768,6
3,34,28,19,35,33.99293398576694,54.39200897890768,4
4,18,42,20,47,22.70293398576694,46.33200897890769,10
7,27,58,37,62,26.45293398576694,62.39200897890768,4
5,18,47,38,45,34.63293398576694,61.96200897890769,7
4,18,65,35,50,36.25293398576694,62.452008978907685,5
5,18,36,24,38,22.032933985766938,36.03200897890768,8
5,18,36,46,36,42.70293398576694,64.78200897890768,6
8,44,34,38,32,22.63293398576694,61.842008978907685,8
6,18,38,19,52,31.63293398576694,51.21200897890769,9
5,18,28,39,27,35.652933985766936,54.94200897890768,10
6,18,46,21,63,34.73293398576694,65.82200897890769,1
5,18,38,40,35,36.652933985766936,62.36200897890768,9
5,29,44,30,34,23.63293398576694,49.452008978907685,5
9,29,50,19,43,27.712933985766938,72.26200897890769,2
3,18,28,20,56,45.652933985766936,64.20200897890768,3
4,20,32,19,34,20.10293398576694,48.97200897890768,4
4,18,45,19,57,29.63293398576694,61.342008978907685,6
6,34,49,35,36,26.63293398576694,58.812008978907684,5
3,18,28,19,51,40.63293398576694,68.76200897890769,10
7,28,61,19,52,27.84293398576694,70.19200897890768,2
4,18,48,21,61,30.76293398576694,72.35200897890769,7
4,20,53,38,42,34.872933985766934,53.54200897890769,5
3,18,28,19,44,33.63293398576694,69.34200897890769,9
3,18,28,19,33,22.63293398576694,56.14200897890768,9
7,26,37,24,35,18.63293398576694,38.26200897890769,8
6,18,65,26,61,22.912933985766937,70.41200897890769,6
6,35,45,33,34,25.122933985766938,60.15200897890769,5
4,18,43,19,61,35.63293398576694,65.15200897890769,10
3,18,28,19,33,22.63293398576694,49.342008978907685,7
8,30,51,23,47,23.88293398576694,56.32200897890769,3
5,18,39,42,41,38.98293398576694,63.19200897890768,9
6,18,53,20,57,21.712933985766938,64.63200897890769,4
9,27,59,37,43,32.27293398576694,58.50200897890768,1
7,39,35,41,47,29.67293398576694,63.482008978907686,9
4,24,32,19,34,22.842933985766937,49.922008978907684,8
4,42,28,44,35,24.69293398576694,82.98200897890769,1
6,26,68,27,63,18.63293398576694,65.88200897890769,3
8,25,59,19,53,23.69293398576694,65.09200897890769,2
7,39,28,40,37,26.63293398576694,60.97200897890768,8
6,35,45,33,34,25.122933985766938,60.15200897890769,5
5,18,37,42,32,38.82293398576694,56.85200897890769,9
3,18,28,21,58,47.69293398576694,57.922008978907684,5
4,18,55,19,59,21.63293398576694,61.80200897890768,3
3,18,28,19,33,22.63293398576694,59.58200897890768,6
4,24,28,27,37,26.81293398576694,56.10200897890769,1
3,18,28,19,53,42.63293398576694,73.80200897890768,3
5,18,44,30,50,29.232933985766937,62.75200897890768,4
5,19,80,40,64,40.042933985766936,78.22200897890768,2
4,20,52,25,46,21.292933985766936,49.922008978907684,5
7,43,71,44,60,24.63293398576694,78.04200897890769,3
4,18,47,21,62,32.75293398576694,70.98200897890769,7
9,18,60,28,26,48.87293398576694,73.13200897890769,3
6,19,53,41,53,36.73293398576694,56.97200897890768,7
4,19,53,36,44,33.09293398576694,53.54200897890769,5
6,52,52,53,38,27.63293398576694,70.94200897890768,5
6,18,44,21,46,20.10293398576694,49.43200897890769,8
5,18,45,30,41,26.81293398576694,62.66200897890769,9
6,30,37,19,26,30.63293398576694,52.60200897890769,5
4,18,51,20,57,23.69293398576694,54.71200897890769,2
3,18,28,19,46,35.63293398576694,68.38200897890769,2
7,44,40,45,53,30.63293398576694,63.37200897890769,9
4,18,46,19,62,33.63293398576694,69.94200897890768,7
7,37,58,29,51,25.932933985766937,65.52200897890769,2
5,18,41,27,37,23.88293398576694,56.10200897890769,1
7,43,34,43,54,37.652933985766936,66.79200897890769,9
6,18,44,19,48,21.63293398576694,59.99200897890769,9
4,18,66,19,71,22.63293398576694,77.94200897890768,2
5,18,75,29,66,27.84293398576694,70.19200897890768,2
3,18,28,19,51,40.63293398576694,75.39200897890768,7
5,18,48,41,46,37.63293398576694,72.35200897890769,7
6,41,65,43,57,21.712933985766938,69.65200897890769,3
5,18,46,29,53,29.082933985766935,67.75200897890768,8
5,18,40,30,36,26.81293398576694,71.06200897890768,6
7,53,69,54,54,28.63293398576694,83.99200897890769,2
6,28,36,19,26,28.44293398576694,48.14200897890768,5
6,19,64,33,64,28.782933985766938,69.85200897890769,6
3,18,28,19,40,29.63293398576694,75.40200897890769,7
3,18,28,19,47,36.63293398576694,68.37200897890769,6
4,18,41,19,52,28.63293398576694,77.31200897890768,8
5,26,48,38,42,27.332933985766935,52.75200897890768,5
7,45,40,44,46,23.88293398576694,64.78200897890768,9
4,18,48,19,63,32.63293398576694,67.94200897890768,10
3,18,28,21,47,36.73293398576694,58.54200897890769,3
4,25,28,27,44,33.66293398576694,55.38200897890769,1
7,43,37,45,51,31.66293398576694,69.01200897890769,9
5,18,28,47,27,43.652933985766936,62.452008978907685,10
4,18,46,20,69,40.652933985766936,72.91200897890769,10
3,18,28,19,42,31.63293398576694,68.18200897890769,7
6,40,51,41,38,26.63293398576694,62.64200897890768,5
5,18,28,34,28,30.76293398576694,53.03200897890768,10
6,18,46,21,64,35.73293398576694,66.78200897890768,1
4,18,65,19,87,39.63293398576694,89.68200897890769,2
3,18,28,19,32,21.63293398576694,57.52200897890769,6
3,18,28,19,47,36.63293398576694,67.06200897890768,9
4,18,66,19,76,27.63293398576694,75.28200897890768,3
7,47,74,48,61,26.63293398576694,83.43200897890769,3
5,18,46,34,54,33.66293398576694,53.90200897890769,4
7,28,45,19,36,27.84293398576694,52.82200897890769,2
