V1,V2,V3,V4,V5,V6,V7,Class
5,5,26,16,29,14.348233496441734,30.135502244726922,8
1,4,7,5,42,38.90823349644173,58.67550224472692,2
3,4,19,5,31,15.908233496441735,55.74550224472692,4
3,4,17,24,18,22.938233496441736,41.89550224472692,1
6,6,38,14,39,10.978233496441735,38.77550224472692,1
1,4,7,5,21,17.908233496441735,54.45550224472692,6
3,5,38,15,37,12.968233496441735,38.10550224472692,2
1,4,7,5,14,10.908233496441735,34.74550224472692,7
3,4,17,12,21,11.968233496441735,21.65550224472692,8
2,10,7,13,19,16.078233496441733,37.555502244726924,9
1,4,7,5,20,16.908233496441735,54.33550224472692,10
1,4,7,5,15,11.908233496441735,46.35550224472692,1
2,19,7,20,31,27.908233496441735,40.875502244726924,1
3,4,15,14,15,12.908233496441735,35.085502244726925,6
4,14,56,16,49,10.978233496441735,56.73550224472692,2
1,4,7,7,46,42.95823349644173,55.35550224472692,5
5,17,47,18,38,12.908233496441735,55.26550224472692,3
1,4,7,5,15,11.908233496441735,32.21550224472692,10
4,6,28,16,28,12.908233496441735,35.36550224472692,6
3,4,19,7,25,10.228233496441735,33.835502244726925,4
2,4,20,5,33,16.908233496441735,55.53550224472692,8
3,4,20,14,20,12.908233496441735,35.36550224472692,6
1,4,7,5,14,10.908233496441735,21.69550224472692,7
8,4,13,21,7,20.998233496441735,48.48550224472692,3
3,4,26,7,36,14.108233496441734,49.95550224472692,8
3,4,55,24,43,26.378233496441734,58.76550224472692,3
2,4,20,5,33,16.908233496441735,49.39550224472692,8
1,16,7,11,11,11.118233496441734,33.31550224472692,8
2,5,36,17,28,17.508233496441733,37.73550224472692,5
5,21,45,22,34,14.908233496441735,54.57550224472692,3
3,4,14,27,14,25.908233496441735,44.36550224472692,1
3,4,19,33,18,31.928233496441734,47.26550224472692,6
3,5,59,39,50,38.11823349644173,67.66550224472692,2
2,10,7,12,19,15.948233496441734,26.725502244726922,1
6,6,29,22,36,20.458233496441736,40.52550224472692,1
5,24,15,5,7,25.448233496441734,48.67550224472692,5
5,4,7,27,5,25.998233496441735,39.59550224472692,6
4,4,22,5,39,20.908233496441735,46.76550224472692,9
3,5,61,13,59,11.188233496441734,66.82550224472692,3
4,25,45,26,29,19.908233496441735,61.61550224472692,2
1,4,7,5,30,26.908233496441735,57.15550224472692,2
4,16,61,28,53,17.508233496441733,68.85550224472692,3
2,13,13,5,19,14.728233496441735,45.78550224472692,4
6,30,13,25,13,9.908233496441735,61.89550224472692,8
3,4,18,23,20,22.018233496441734,57.19550224472692,6
1,4,7,5,22,18.908233496441735,46.76550224472692,9
2,19,7,20,23,19.908233496441735,43.61550224472692,1
4,14,41,17,35,10.228233496441735,45.38550224472692,3
3,4,13,12,13,10.908233496441735,25.65550224472692,7
8,4,15,25,7,25.448233496441734,54.72550224472692,3
5,20,17,14,12,12.508233496441735,42.20550224472692,5
1,4,7,5,14,10.908233496441735,37.295502244726926,10
1,4,7,6,37,33.928233496441734,58.33550224472692,3
6,44,33,33,23,19.528233496441732,79.31550224472693,3
5,25,17,26,37,23.908233496441735,42.15550224472692,1
2,24,7,26,32,28.928233496441734,58.84550224472692,1
3,16,28,20,21,11.528233496441734,36.42550224472692,5
1,4,7,5,16,12.908233496441735,25.53550224472692,10
3,4,31,29,32,27.928233496441734,45.53550224472692,6
5,20,17,22,27,13.958233496441736,39.15550224472692,9
2,6,11,5,15,8.378233496441734,32.82550224472692,8
5,4,7,34,7,32.90823349644173,48.72550224472692,6
4,4,20,11,23,10.618233496441734,31.78550224472692,4
1,13,7,6,10,12.448233496441734,26.12550224472692,8
6,6,53,18,62,18.118233496441736,66.37550224472693,1
3,4,16,21,14,20.028233496441736,36.64550224472692,6
4,4,42,33,44,31.978233496441735,55.78550224472692,7
4,22,31,23,19,15.908233496441735,45.78550224472692,5
3,4,7,16,7,14.908233496441735,26.635502244726922,10
5,11,39,5,34,12.508233496441735,47.125502244726924,2
5,4,7,32,6,30.928233496441734,58.33550224472692,6
1,4,7,5,28,24.908233496441735,33.85550224472692,5
3,4,21,23,20,21.938233496441736,33.195502244726924,7
3,4,15,13,13,12.158233496441735,36.835502244726925,7
2,24,7,27,14,11.188233496441734,44.73550224472692,9
1,28,7,12,12,21.628233496441734,45.23550224472692,8
3,13,21,14,14,10.908233496441735,27.46550224472692,5
6,29,7,29,15,11.968233496441735,62.35550224472692,8
1,4,7,5,17,13.908233496441735,47.73550224472692,6
2,15,7,17,14,10.978233496441735,50.17550224472692,1
3,4,25,11,27,10.228233496441735,48.055502244726924,6
2,4,16,5,25,12.908233496441735,35.99550224472692,4
4,21,39,22,26,16.908233496441735,51.22550224472692,3
4,4,27,13,45,23.608233496441734,46.38550224472692,1
3,4,18,6,24,9.988233496441735,30.59550224472692,8
1,4,7,5,29,25.908233496441735,67.82550224472692,6
3,4,21,12,19,11.188233496441734,26.725502244726922,1
5,9,38,24,45,19.558233496441733,48.02550224472692,4
5,19,26,19,34,11.968233496441735,49.19550224472692,9
4,26,56,40,50,18.228233496441735,70.72550224472693,2
2,4,16,5,25,12.908233496441735,39.59550224472692,8
2,4,12,5,17,8.908233496441735,30.37550224472692,8
3,4,28,26,32,25.288233496441734,58.84550224472692,1
1,36,7,16,19,28.098233496441736,62.14550224472692,8
2,4,29,15,25,14.678233496441734,30.135502244726922,5
1,20,7,9,14,17.798233496441735,37.78550224472692,4
2,16,7,19,14,11.188233496441734,39.53550224472692,9
2,4,28,6,48,23.928233496441734,62.125502244726924,7
5,27,33,36,39,13.908233496441735,50.08550224472692,4
4,4,31,17,37,17.328233496441733,47.72550224472692,4
5,30,15,30,38,26.928233496441734,52.40550224472692,9
6,23,14,21,14,6.908233496441735,46.24550224472692,8
4,21,20,5,7,25.308233496441733,47.16550224472692,5
7,12,42,13,36,9.908233496441735,41.43550224472692,1
6,42,28,15,21,32.76823349644173,65.97550224472693,3
4,4,22,18,21,16.948233496441734,25.385502244726922,7
6,11,18,9,18,6.908233496441735,21.185502244726923,8
2,7,9,5,11,7.518233496441734,22.17550224472692,8
5,16,15,14,11,8.908233496441735,32.36550224472692,5
5,4,7,14,7,12.908233496441735,43.95550224472692,6
3,4,57,23,50,23.218233496441734,58.67550224472692,2
6,27,17,23,17,8.908233496441735,41.77550224472692,8
3,4,20,19,24,18.468233496441734,46.38550224472692,1
2,15,7,18,25,22.018233496441734,54.875502244726924,9
4,5,57,55,57,52.90823349644173,76.24550224472692,6
3,15,23,16,15,11.908233496441735,32.84550224472692,5
4,4,27,12,32,12.508233496441735,39.07550224472692,4
3,4,25,28,25,26.908233496441735,42.54550224472692,6
1,4,7,5,25,21.908233496441735,50.17550224472692,1
6,12,11,5,7,12.848233496441734,36.14550224472692,5
2,4,24,6,36,15.948233496441734,45.84550224472692,7
5,25,21,25,52,34.928233496441734,55.19550224472692,1
1,4,7,5,17,13.908233496441735,36.405502244726925,1
2,4,45,30,37,30.158233496441735,54.57550224472692,5
1,4,7,5,35,31.908233496441735,44.01550224472692,2
2,4,29,7,46,21.028233496441736,51.85550224472692,7
2,4,32,6,50,21.938233496441736,55.27550224472692,10
3,4,21,19,28,19.558233496441733,43.74550224472692,4
2,19,14,5,21,20.458233496441736,44.43550224472692,4
2,4,27,6,43,19.938233496441736,52.39550224472692,7
2,5,37,6,50,16.908233496441735,52.54550224472692,3
1,4,7,5,14,10.908233496441735,44.36550224472692,1
4,4,27,8,48,25.118233496441736,47.125502244726924,1
6,25,29,24,22,11.188233496441734,57.92550224472692,3
6,5,42,19,50,19.168233496441733,52.15550224472692,1
4,4,16,5,37,24.908233496441735,44.58550224472692,9
1,4,7,7,45,41.95823349644173,47.16550224472692,5
2,5,11,5,14,7.068233496441735,23.33550224472692,8
4,4,27,5,42,18.908233496441735,52.91550224472692,9
1,4,7,5,37,33.90823349644173,45.79550224472692,2
1,4,7,5,44,40.90823349644173,73.07550224472693,2
3,4,17,5,28,14.908233496441735,41.77550224472692,8
3,4,13,22,14,20.938233496441736,39.59550224472692,6
5,27,13,27,24,14.958233496441736,40.24550224472692,9
2,4,32,5,44,15.908233496441735,50.18550224472692,10
7,4,17,30,7,30.838233496441735,74.07550224472693,3
2,6,13,5,19,10.228233496441735,32.36550224472692,4
4,16,61,29,53,18.328233496441733,70.15550224472693,3
2,19,12,5,17,19.718233496441734,49.39550224472692,4
2,4,15,5,29,17.908233496441735,33.335502244726925,10
1,4,7,5,18,14.908233496441735,55.74550224472692,6
3,4,21,17,21,15.908233496441735,48.25550224472692,7
7,8,58,13,37,25.288233496441734,57.32550224472692,1
4,6,36,28,38,25.008233496441736,48.055502244726924,6
1,4,7,5,32,28.908233496441735,62.45550224472692,9
4,4,23,6,46,26.928233496441734,52.40550224472692,9
3,4,37,42,51,43.468233496441734,64.33550224472692,8
4,4,18,6,36,21.938233496441736,45.75550224472692,1
2,5,35,17,25,18.778233496441732,35.99550224472692,5
2,4,18,5,29,14.908233496441735,40.46550224472692,4
6,4,27,23,7,30.818233496441735,72.95550224472693,3
6,18,7,19,18,14.908233496441735,36.835502244726925,8
1,4,7,5,31,27.908233496441735,51.63550224472692,2
2,5,9,5,11,6.148233496441735,22.17550224472692,8
7,10,20,5,16,11.118233496441734,41.93550224472692,3
3,4,7,29,8,27.928233496441734,53.04550224472692,10
5,37,19,14,13,28.648233496441733,53.63550224472692,5
2,4,35,5,44,12.908233496441735,47.59550224472692,3
5,4,7,30,6,28.928233496441734,45.23550224472692,6
7,4,13,27,7,26.708233496441736,61.43550224472692,3
4,21,54,26,43,15.608233496441734,61.61550224472692,3
3,4,13,13,11,12.158233496441735,23.33550224472692,6
2,10,13,5,20,13.128233496441736,37.155502244726925,8
1,4,7,5,29,25.908233496441735,58.54550224472692,6
3,4,23,5,40,20.908233496441735,65.44550224472692,8
4,4,14,6,39,28.928233496441734,44.36550224472692,1
4,4,28,6,52,27.928233496441734,54.00550224472692,9
4,5,38,12,37,9.988233496441735,43.54550224472692,7
4,18,37,22,30,11.528233496441734,46.25550224472692,2
5,18,13,5,7,19.138233496441735,37.73550224472692,5
6,25,7,26,13,9.908233496441735,52.94550224472692,8
5,4,7,18,8,16.948233496441734,52.055502244726924,6
1,4,7,5,37,33.90823349644173,43.33550224472692,5
2,4,23,5,44,24.908233496441735,51.93550224472692,6
4,6,34,28,32,25.008233496441736,41.00550224472692,7
5,20,13,15,10,10.618233496441734,31.93550224472692,5
2,4,27,7,41,18.048233496441735,40.24550224472692,2
3,4,19,8,25,10.618233496441734,32.82550224472692,4
5,24,16,19,16,9.908233496441735,53.86550224472692,8
6,30,31,12,26,23.558233496441733,53.24550224472692,3
3,4,13,17,13,15.908233496441735,40.64550224472692,7
1,4,7,5,20,16.908233496441735,36.42550224472692,10
4,26,37,34,28,15.308233496441735,50.98550224472692,2
5,23,19,26,43,27.988233496441733,47.21550224472692,9
1,11,7,5,12,12.508233496441735,23.89550224472692,8
1,4,7,5,27,23.908233496441735,47.58550224472692,9
5,12,14,15,21,11.188233496441734,37.155502244726925,9
5,4,7,12,5,11.188233496441734,32.16550224472692,6
4,6,50,38,49,34.928233496441734,64.33550224472692,6
3,4,16,27,14,25.998233496441735,44.73550224472692,9
1,23,7,5,18,25.858233496441734,42.75550224472692,4
6,5,25,14,31,13.908233496441735,37.73550224472692,1
3,20,34,23,25,13.128233496441736,44.89550224472692,5
6,24,27,15,20,16.118233496441736,54.28550224472692,3
3,4,62,17,56,17.328233496441733,65.54550224472692,3
4,4,23,7,27,8.378233496441734,33.835502244726925,4
4,4,35,20,34,18.938233496441732,43.07550224472692,7
3,4,17,5,27,13.908233496441735,41.04550224472692,8
1,4,7,5,15,11.908233496441735,28.33550224472692,7
1,4,7,5,27,23.908233496441735,54.77550224472692,7
1,4,7,6,38,34.928233496441734,48.67550224472692,5
2,21,7,23,19,15.948233496441734,42.25550224472692,1
5,33,42,34,27,18.908233496441735,61.61550224472692,2
3,4,27,32,29,30.978233496441735,51.33550224472692,6
2,4,18,5,29,14.908233496441735,42.75550224472692,4
1,18,7,5,18,21.708233496441736,40.46550224472692,4
7,46,18,40,18,10.908233496441735,70.83550224472692,8
4,5,30,13,31,10.978233496441735,38.33550224472692,6
1,20,7,5,16,22.268233496441734,37.78550224472692,4
2,4,21,6,28,10.978233496441735,29.725502244726922,10
5,13,37,23,43,14.728233496441735,45.78550224472692,4
3,4,26,24,26,22.908233496441735,45.35550224472692,7
2,4,44,21,31,24.528233496441736,45.84550224472692,5
3,4,15,10,19,10.308233496441735,19.42550224472692,8
3,4,15,32,17,30.978233496441735,48.17550224472692,6
6,30,13,24,13,10.908233496441735,45.23550224472692,8
4,4,17,5,33,19.908233496441735,34.60550224472692,9
3,4,7,25,8,23.928233496441734,38.33550224472692,10
4,4,25,7,44,23.008233496441736,49.21550224472692,1
3,4,17,26,16,24.928233496441734,45.75550224472692,9
3,15,23,16,15,11.908233496441735,32.84550224472692,5
7,15,29,5,24,15.988233496441735,55.65550224472692,2
1,4,7,6,37,33.928233496441734,47.59550224472692,3
2,6,11,5,15,8.378233496441734,32.36550224472692,4
2,4,24,5,38,17.908233496441735,44.73550224472692,6
4,20,28,21,17,14.908233496441735,42.20550224472692,5
1,4,7,5,32,28.908233496441735,52.15550224472692,10
5,14,40,5,33,16.118233496441736,53.58550224472692,2
2,4,27,7,42,19.038233496441734,55.74550224472692,7
2,6,32,24,23,23.148233496441733,36.93550224472692,5
1,4,7,5,25,21.908233496441735,52.73550224472692,9
1,4,7,5,14,10.908233496441735,39.53550224472692,9
5,12,16,10,16,6.908233496441735,21.65550224472692,8
4,4,44,12,42,11.188233496441734,53.805502244726924,6
4,21,24,19,15,13.398233496441735,43.54550224472692,5
2,4,22,5,42,23.908233496441735,48.54550224472692,10
1,4,7,5,14,10.908233496441735,32.73550224472692,7
6,16,30,9,28,12.158233496441735,39.71550224472692,3
3,4,18,28,22,27.258233496441736,46.58550224472692,9
4,4,32,6,38,9.988233496441735,48.02550224472692,4
7,13,38,23,24,20.548233496441735,41.89550224472692,1
5,25,14,27,28,17.948233496441734,46.875502244726924,9
2,10,11,5,15,11.118233496441734,33.31550224472692,8
2,28,7,30,16,12.968233496441735,66.37550224472693,1
4,12,47,13,44,6.908233496441735,49.27550224472692,3
6,11,38,5,34,11.968233496441735,48.48550224472692,2
5,25,7,26,18,14.908233496441735,44.36550224472692,8
4,21,24,19,15,13.398233496441735,43.54550224472692,5
3,4,16,28,13,27.098233496441736,40.24550224472692,9
1,4,7,7,39,35.968233496441734,41.31550224472692,5
2,4,34,5,40,9.908233496441735,45.19550224472692,3
1,4,7,5,14,10.908233496441735,42.97550224472692,6
2,10,7,13,18,15.088233496441735,39.49550224472692,1
1,4,7,5,34,30.908233496441735,57.19550224472692,3
3,4,23,16,31,17.508233496441733,46.14550224472692,4
3,5,59,26,45,28.318233496441735,61.61550224472692,2
2,6,31,11,27,9.568233496441735,33.31550224472692,5
5,29,50,30,41,12.908233496441735,61.43550224472692,3
2,4,26,7,43,21.028233496441736,54.375502244726924,7
7,4,39,14,7,37.14823349644173,56.52550224472692,3
4,5,32,27,34,25.008233496441736,40.36550224472692,7
2,5,32,22,25,21.368233496441736,36.93550224472692,5
4,38,31,39,19,15.908233496441735,54.33550224472692,5
4,4,23,7,27,8.378233496441734,32.82550224472692,8
3,4,24,16,22,15.088233496441735,46.055502244726924,9
4,16,16,5,7,18.908233496441735,35.99550224472692,5
2,4,30,6,38,11.968233496441735,38.10550224472692,2
1,4,7,5,27,23.908233496441735,51.77550224472692,2
5,30,19,31,34,18.908233496441735,46.76550224472692,9
2,4,25,5,43,21.908233496441735,53.33550224472692,7
5,23,37,15,32,14.208233496441736,48.91550224472692,2
3,4,20,13,18,12.158233496441735,39.49550224472692,1
5,29,13,29,35,25.928233496441734,50.18550224472692,9
4,4,23,5,29,9.908233496441735,43.38550224472692,9
2,4,45,5,52,10.908233496441735,61.33550224472692,2
3,4,54,15,47,16.118233496441736,53.58550224472692,2
1,4,7,5,32,28.908233496441735,58.78550224472692,7
3,4,27,27,27,25.908233496441735,55.74550224472692,7
4,27,44,29,38,9.988233496441735,53.04550224472692,3
3,4,25,15,34,17.358233496441734,51.14550224472692,8
3,4,19,16,17,15.088233496441735,54.45550224472692,6
5,39,48,40,35,16.908233496441735,67.38550224472692,2
4,14,15,5,7,16.718233496441734,31.53550224472692,5
4,5,43,19,45,17.058233496441733,53.24550224472692,6
1,4,7,5,21,17.908233496441735,58.79550224472692,7
1,4,7,5,28,24.908233496441735,51.76550224472692,6
2,4,20,5,33,16.908233496441735,60.70550224472692,8
3,12,27,24,23,15.608233496441734,36.14550224472692,5
5,31,19,30,27,12.158233496441735,48.17550224472692,9
2,4,27,5,44,20.908233496441735,51.33550224472692,10
1,4,7,7,28,25.008233496441736,41.93550224472692,3
2,11,7,13,25,21.938233496441736,38.77550224472692,1
5,29,16,31,32,19.938233496441736,52.40550224472692,9
3,4,7,33,8,31.928233496441734,45.84550224472692,10
2,4,25,6,50,28.928233496441734,56.305502244726924,10
1,4,7,5,23,19.908233496441735,51.57550224472692,7
4,26,30,27,19,14.908233496441735,46.03550224472692,5
3,4,7,20,9,19.038233496441734,36.42550224472692,10
4,4,25,7,45,24.008233496441736,50.17550224472692,1
2,4,44,5,68,27.908233496441735,73.07550224472693,2
1,4,7,5,13,9.908233496441735,40.91550224472692,6
1,4,7,5,28,24.908233496441735,50.45550224472692,9
2,4,45,5,57,15.908233496441735,58.67550224472692,3
5,33,53,34,42,14.908233496441735,66.82550224472692,3
3,4,25,20,35,21.938233496441736,37.295502244726926,4
5,14,24,5,17,16.118233496441736,36.21550224472692,2
