V1,V2,V3,V4,V5,V6,V7,Class
0,0,0,0,19,19.0,38.95,1
3,0,15,1,23,8.06,25.5,1
0,0,0,0,21,21.0,35.34,1
1,7,0,7,7,7.0,37.66,1
0,0,0,0,16,16.0,39.2,1
2,0,7,6,7,6.0,25.0,1
0,0,0,0,11,11.0,26.63,1
4,14,20,0,9,17.8,42.38,2
0,0,0,0,20,20.0,38.6,2
6,4,18,0,16,4.47,29.12,2
0,0,0,0,21,21.0,30.68,2
0,0,0,0,23,23.0,37.11,2
1,0,21,1,29,8.06,30.68,2
0,0,0,0,20,20.0,46.24,2
3,4,30,10,27,6.71,31.62,2
1,0,20,2,35,15.13,37.0,2
4,10,24,0,15,13.45,40.26,2
0,0,0,0,27,27.0,50.92,2
1,0,20,1,27,7.07,28.16,2
0,0,0,0,28,28.0,62.13,2
0,0,0,0,20,20.0,37.0,2
0,0,0,0,24,24.0,49.98,2
1,0,28,1,35,7.07,38.48,2
0,0,0,0,21,21.0,33.84,2
0,0,0,0,35,35.0,49.48,2
4,10,17,0,10,12.21,30.68,2
1,0,20,1,28,8.06,29.41,2
6,4,19,0,16,5.0,31.62,2
0,0,0,0,31,31.0,53.16,2
5,7,23,0,19,8.06,37.11,2
0,0,0,0,27,27.0,36.88,2
2,0,32,6,32,6.0,33.84,2
0,0,0,0,35,35.0,42.95,2
4,16,16,0,6,18.87,38.48,2
0,0,0,0,29,29.0,50.92,2
2,1,28,9,24,8.94,29.41,2
1,0,21,0,32,11.0,33.84,2
0,0,0,0,35,35.0,53.14,2
3,7,30,7,24,6.0,34.71,2
6,4,19,0,16,5.0,31.62,2
6,6,17,0,13,7.21,37.0,2
0,0,0,0,25,25.0,44.27,2
3,6,27,13,23,8.06,31.78,2
1,0,25,2,36,11.18,38.63,2
0,0,0,0,28,28.0,58.6,2
0,0,0,0,25,25.0,44.27,2
0,0,0,0,33,33.0,50.09,2
5,8,22,4,20,4.47,28.16,2
0,0,0,0,26,26.0,40.26,2
5,8,22,4,20,4.47,28.16,2
5,14,14,0,6,16.12,40.72,2
1,0,30,1,38,8.06,39.05,2
0,0,0,0,33,33.0,52.8,2
2,1,29,10,24,10.3,30.68,2
3,4,27,8,25,4.47,28.16,2
2,1,31,6,31,5.0,33.62,2
0,0,0,0,20,20.0,29.41,2
0,0,0,0,27,27.0,54.13,2
5,10,22,4,19,6.71,31.62,2
0,0,0,0,29,29.0,43.17,2
3,9,24,9,17,7.0,29.41,2
1,0,30,1,38,8.06,39.05,2
5,11,21,6,17,6.4,33.84,2
1,0,23,0,36,13.0,37.11,2
0,0,0,0,29,29.0,39.22,2
0,0,0,0,34,34.0,42.95,2
1,0,25,1,31,6.08,33.62,2
0,0,0,0,31,31.0,50.0,2
0,0,0,0,21,21.0,29.12,2
2,1,31,6,31,5.0,33.62,2
0,0,0,0,21,21.0,30.68,2
0,0,0,0,32,32.0,55.54,2
5,12,21,6,17,7.21,37.0,2
4,13,23,13,14,9.0,31.78,2
2,0,29,6,27,6.32,31.78,2
1,0,20,1,27,7.07,28.16,2
4,10,24,0,15,13.45,40.26,2
0,0,0,0,30,30.0,57.43,2
2,1,27,4,27,3.0,28.16,2
5,13,14,6,10,8.06,31.78,2
0,0,0,0,30,30.0,40.26,2
0,0,0,0,34,34.0,55.36,2
0,0,0,0,24,24.0,48.85,2
0,0,0,0,27,27.0,49.98,2
0,0,0,0,28,28.0,43.38,2
1,0,21,0,28,7.0,29.12,2
0,0,0,0,23,23.0,51.62,2
2,0,30,4,30,4.0,31.62,2
0,0,0,0,20,20.0,34.71,2
0,0,0,0,34,34.0,50.25,2
0,0,0,0,28,28.0,42.45,2
0,0,0,0,24,24.0,48.85,2
0,0,0,0,22,22.0,48.85,2
3,6,27,13,23,8.06,31.78,2
0,0,0,0,32,32.0,53.71,2
4,13,23,13,14,9.0,31.78,2
0,0,0,0,22,22.0,31.62,2
2,1,27,4,27,3.0,28.16,2
3,4,27,8,25,4.47,29.12,2
0,0,0,0,20,20.0,40.72,2
4,10,25,0,20,11.18,32.57,2
0,0,0,0,27,27.0,54.13,2
1,0,27,1,36,9.06,36.88,2
0,0,0,0,21,21.0,48.1,2
1,0,21,0,32,11.0,33.84,2
3,10,24,10,17,7.0,30.68,2
0,0,0,0,35,35.0,53.14,2
6,10,14,0,7,12.21,50.09,2
0,0,0,0,23,23.0,48.51,2
0,0,0,0,36,36.0,48.05,2
0,0,0,0,32,32.0,44.38,2
1,0,22,0,29,7.0,31.78,2
2,0,28,4,27,4.12,29.12,2
0,0,0,0,22,22.0,46.49,2
6,6,21,0,17,7.21,38.6,2
3,4,27,8,25,4.47,28.16,2
0,0,0,0,29,29.0,50.92,2
6,6,16,0,12,7.21,33.62,2
6,8,12,0,6,10.0,40.72,2
4,10,27,10,22,5.0,31.62,2
0,0,0,0,26,26.0,40.26,2
1,0,25,2,36,11.18,38.63,2
0,0,0,0,34,34.0,41.59,2
3,7,30,7,24,6.0,34.71,2
4,17,19,0,6,21.4,44.38,2
5,13,20,6,16,8.06,33.62,2
0,0,0,0,31,31.0,43.42,2
0,0,0,0,26,26.0,53.45,2
1,0,26,0,39,13.0,40.26,2
5,10,22,4,19,6.71,31.62,2
4,10,27,10,22,5.0,31.62,2
6,4,24,0,21,5.0,39.22,2
0,0,0,0,36,36.0,53.71,2
0,0,0,0,34,34.0,47.42,2
0,0,0,0,29,29.0,39.22,2
0,0,0,0,29,29.0,40.72,2
4,8,25,8,22,3.0,28.16,2
0,0,0,0,36,36.0,48.05,2
3,9,24,9,17,7.0,29.41,2
0,0,0,0,25,25.0,33.62,2
0,0,0,0,35,35.0,49.48,2
0,0,0,0,23,23.0,32.57,2
0,0,0,0,30,30.0,56.94,2
1,0,25,1,31,6.08,33.62,2
0,0,0,0,34,34.0,42.95,2
0,0,0,0,20,20.0,38.6,2
4,17,19,0,6,21.4,44.38,2
0,0,0,0,21,21.0,48.1,2
1,0,23,1,31,8.06,32.57,2
1,0,22,0,30,8.0,31.62,2
0,0,0,0,25,25.0,33.62,2
0,0,0,0,21,21.0,33.84,2
0,0,0,0,27,27.0,42.38,2
0,0,0,0,29,29.0,59.36,2
0,0,0,0,32,32.0,57.28,2
0,0,0,0,33,33.0,50.09,2
3,10,24,10,17,7.0,30.68,2
0,0,0,0,21,21.0,29.12,2
0,0,0,0,29,29.0,59.36,2
5,8,20,4,18,4.47,29.12,2
0,0,0,0,23,23.0,48.51,2
6,8,12,0,6,10.0,40.72,2
0,0,0,0,36,36.0,45.89,2
6,6,17,0,13,7.21,37.0,2
0,0,0,0,31,31.0,53.16,2
6,4,20,0,18,4.47,28.16,2
1,0,29,1,37,8.06,39.22,2
0,0,0,0,29,29.0,40.72,2
1,0,20,2,34,14.14,34.71,2
0,0,0,0,29,29.0,56.08,2
6,10,14,0,7,12.21,50.09,2
0,0,0,0,28,28.0,38.48,2
0,0,0,0,22,22.0,46.49,2
0,0,0,0,32,32.0,44.38,2
0,0,0,0,27,27.0,49.98,2
2,0,30,4,30,4.0,31.62,2
0,0,0,0,27,27.0,50.92,2
0,0,0,0,35,35.0,50.01,2
0,0,0,0,30,30.0,39.05,2
0,0,0,0,26,26.0,53.31,2
0,0,0,0,30,30.0,39.05,2
0,0,0,0,24,24.0,49.65,2
2,1,29,7,28,6.08,31.78,3
1,1,21,1,29,8.0,31.78,3
5,13,17,6,13,8.06,36.4,3
6,6,13,0,9,7.21,42.2,3
0,0,0,1,23,23.02,60.44,3
7,0,9,10,0,13.45,31.78,3
0,0,0,2,28,28.07,39.85,3
0,0,0,2,22,22.09,43.01,3
5,7,24,0,20,8.06,33.96,3
1,1,26,1,34,8.0,36.4,3
6,10,13,0,6,12.21,48.75,3
0,0,0,0,25,25.0,41.23,3
6,0,6,12,0,13.42,33.54,3
6,0,16,9,0,18.36,39.85,3
3,5,27,7,25,2.83,28.86,3
5,7,20,5,18,2.83,28.86,3
1,2,23,2,34,11.0,42.2,3
6,4,21,0,19,4.47,34.18,3
0,0,0,1,34,34.01,53.6,3
0,0,0,0,31,31.0,44.15,3
5,14,14,0,6,16.12,41.63,3
7,0,9,10,0,13.45,31.78,3
0,0,0,1,26,26.02,49.73,3
7,0,16,4,0,16.49,28.86,3
2,0,32,7,28,8.06,32.98,3
0,0,0,2,26,26.08,55.61,3
7,0,9,12,0,15.0,42.2,3
0,0,0,0,28,28.0,42.06,3
0,0,0,1,26,26.02,36.4,3
0,0,0,2,26,26.08,39.29,3
5,7,20,0,16,8.06,28.86,3
3,5,27,7,25,2.83,28.86,3
0,0,0,0,27,27.0,51.66,3
6,0,6,13,0,14.32,40.31,3
0,0,0,2,26,26.08,40.5,3
0,0,0,0,23,23.0,44.69,3
1,2,23,2,34,11.0,42.2,3
6,0,9,15,0,17.49,42.94,3
1,1,21,1,28,7.0,28.86,3
6,6,13,0,9,7.21,36.4,3
0,0,0,0,27,27.0,39.66,3
0,0,0,2,25,25.08,32.57,3
1,1,25,1,35,10.0,43.01,3
5,7,23,0,19,8.06,36.4,3
1,0,21,0,32,11.0,34.18,3
0,0,0,2,29,29.07,43.97,3
0,0,0,1,22,22.02,45.19,3
0,0,0,1,22,22.02,36.4,3
0,0,0,1,22,22.02,45.19,3
0,0,0,1,29,29.02,55.9,3
1,1,22,1,34,12.0,36.4,3
0,0,0,1,30,30.02,42.06,3
7,0,6,16,0,17.09,42.95,3
5,14,12,0,6,15.23,33.54,3
5,0,6,18,0,18.97,45.69,3
6,6,14,0,10,7.21,36.4,3
0,0,0,0,29,29.0,45.18,3
5,0,6,18,0,18.97,45.69,3
6,0,6,16,0,17.09,41.63,3
0,0,0,2,30,30.07,46.53,3
6,0,20,6,0,20.88,33.96,3
0,0,0,0,28,28.0,53.23,3
4,7,22,0,16,9.22,32.98,3
0,0,0,1,24,24.02,41.63,3
2,1,28,7,28,6.0,28.86,3
0,0,0,0,35,35.0,52.8,3
0,0,0,0,24,24.0,48.75,3
0,0,0,1,30,30.02,36.22,3
6,0,6,16,0,17.09,43.01,3
0,0,0,0,30,30.0,54.41,3
2,0,32,4,30,4.47,34.18,3
0,0,0,0,20,20.0,33.54,3
0,0,0,1,22,22.02,36.4,3
6,6,18,0,14,7.21,42.06,3
0,0,0,0,28,28.0,46.82,3
7,0,9,12,0,15.0,42.2,3
0,0,0,2,30,30.07,52.43,3
0,0,0,0,25,25.0,41.23,3
0,0,0,0,22,22.0,32.98,3
0,0,0,1,21,21.02,28.86,3
0,0,0,1,30,30.02,42.06,3
0,0,0,2,21,21.1,36.4,3
5,14,14,0,6,16.12,40.5,3
4,10,24,0,19,11.18,32.57,3
0,0,0,0,35,35.0,51.55,3
0,0,0,1,34,34.01,53.6,3
0,0,0,1,23,23.02,60.44,3
0,0,0,0,28,28.0,53.23,3
1,1,30,1,36,6.0,36.22,3
0,0,0,2,23,23.09,42.2,3
0,0,0,2,28,28.07,39.85,3
5,0,6,16,0,17.09,44.38,3
5,0,6,17,0,18.03,45.31,3
4,8,27,7,24,3.16,33.96,3
0,0,0,0,23,23.0,52.77,3
5,7,20,5,18,2.83,28.86,3
0,0,0,1,28,28.02,45.69,3
0,0,0,0,23,23.0,52.77,3
0,0,0,0,28,28.0,42.06,3
0,0,0,0,22,22.0,49.19,3
3,7,28,7,23,5.0,28.86,3
5,13,18,6,14,8.06,36.4,3
0,0,0,1,26,26.02,59.08,3
0,0,0,1,29,29.02,53.76,3
0,0,0,0,29,29.0,45.18,3
0,0,0,1,21,21.02,31.78,3
2,2,28,5,27,3.16,28.86,3
5,0,28,4,0,28.28,36.22,3
6,6,14,0,10,7.21,36.4,3
0,0,0,0,27,27.0,51.66,3
6,6,22,0,18,7.21,39.56,3
0,0,0,1,29,29.02,39.56,3
0,0,0,2,23,23.09,55.23,3
0,0,0,1,36,36.01,46.69,3
1,2,22,2,28,6.0,28.86,3
5,0,6,18,0,18.97,45.69,3
6,6,18,0,14,7.21,42.06,3
0,0,0,1,29,29.02,39.56,3
0,0,0,0,31,31.0,44.15,3
6,6,22,0,18,7.21,39.56,3
0,0,0,0,21,21.0,34.18,3
6,4,21,0,19,4.47,34.18,3
5,14,14,0,6,16.12,40.5,3
0,0,0,0,24,24.0,42.95,3
0,0,0,2,21,21.1,43.68,3
0,0,0,0,36,36.0,43.74,3
0,0,0,2,23,23.09,42.2,3
0,0,0,0,30,30.0,52.39,3
6,0,16,9,0,18.36,39.85,3
0,0,0,0,38,38.0,48.85,3
1,0,23,0,35,12.0,40.31,3
0,0,0,0,30,30.0,52.39,3
1,0,27,0,33,6.0,39.66,3
4,7,23,7,20,3.0,28.86,3
0,0,0,0,32,32.0,55.9,3
5,0,14,12,0,18.44,40.31,3
0,0,0,0,32,32.0,55.9,3
0,0,0,2,21,21.1,33.96,3
0,0,0,1,29,29.02,53.76,3
2,1,28,7,28,6.0,28.86,3
0,0,0,0,24,24.0,48.75,3
0,0,0,1,26,26.02,36.4,3
0,0,0,0,28,28.0,48.1,3
1,2,21,2,35,14.0,36.4,3
0,0,0,2,29,29.07,43.97,3
0,0,0,1,33,33.02,50.99,3
6,10,13,0,6,12.21,48.75,3
5,7,23,0,19,8.06,36.4,3
0,0,0,2,33,33.06,48.27,3
5,10,22,0,16,11.66,39.85,3
0,0,0,1,34,34.01,46.87,3
7,0,6,16,0,17.09,42.95,3
0,0,0,0,35,35.0,46.32,3
1,1,25,1,35,10.0,43.01,3
4,7,22,0,16,9.22,32.98,3
0,0,0,2,32,32.06,45.31,3
5,14,12,0,6,15.23,33.54,3
6,6,13,0,9,7.21,42.2,3
0,0,0,0,30,30.0,54.41,3
0,0,0,1,21,21.02,31.78,3
0,0,0,1,21,21.02,28.86,3
0,0,0,1,26,26.02,49.73,3
0,0,0,0,21,21.0,34.18,3
1,2,26,2,34,8.0,40.5,3
0,0,0,1,27,27.02,47.51,3
5,0,6,16,0,17.09,44.38,3
6,0,19,10,0,21.47,36.4,3
6,0,16,7,0,17.46,28.86,3
0,0,0,1,27,27.02,47.51,3
7,0,19,4,0,19.42,34.18,3
0,0,0,0,35,35.0,52.8,3
5,14,16,0,8,16.12,43.46,3
0,0,0,1,26,26.02,49.66,3
6,0,6,12,0,13.42,33.54,3
6,5,18,0,16,5.39,28.86,3
0,0,0,1,25,25.02,43.01,3
0,0,0,0,36,36.0,43.74,3
5,19,14,0,6,20.62,40.31,3
7,0,9,13,0,15.81,36.4,3
6,8,12,0,6,10.0,42.95,3
4,17,19,0,6,21.4,44.38,3
4,15,19,14,12,7.07,33.54,3
1,2,21,2,33,12.0,33.96,3
5,0,19,6,0,19.92,32.57,3
4,7,25,7,20,5.0,28.86,3
6,0,8,17,0,18.79,43.46,3
4,10,24,0,19,11.18,32.57,3
0,0,0,1,33,33.02,50.99,3
0,0,0,2,26,26.08,40.5,3
0,0,0,0,24,24.0,42.95,3
0,0,0,0,25,25.0,49.04,3
6,0,9,15,0,17.49,42.94,3
0,0,0,2,22,22.09,28.86,3
1,1,21,1,29,8.0,31.78,3
0,0,0,2,25,25.08,40.31,3
5,13,18,6,14,8.06,36.4,3
4,7,25,7,20,5.0,28.86,3
5,0,14,12,0,18.44,40.31,3
0,0,0,0,31,31.0,53.16,3
0,0,0,1,36,36.01,46.69,3
6,0,8,17,0,18.79,43.46,3
0,0,0,0,35,35.0,51.55,3
6,7,14,0,10,8.06,39.66,3
0,0,0,2,21,21.1,43.68,3
0,0,0,0,31,31.0,53.16,3
1,0,23,0,34,11.0,44.69,3
5,0,14,13,0,19.1,42.06,3
6,0,20,6,0,20.88,33.96,3
1,0,9,0,18,9.0,30.46,4
0,10,0,0,8,12.81,26.0,4
0,15,0,2,4,13.6,26.63,4
0,17,0,6,3,11.4,26.25,4
0,17,0,0,8,18.79,29.41,4
0,15,0,2,6,14.32,28.3,4
0,14,0,2,7,13.89,31.3,4
1,9,5,0,10,10.3,32.25,4
0,16,0,1,8,17.0,35.78,4
1,5,4,0,8,6.4,26.83,4
2,0,8,0,15,7.0,29.73,4
0,20,0,2,4,18.44,29.73,4
0,15,0,0,9,17.49,31.76,4
0,16,0,0,8,17.89,28.84,4
1,2,6,0,12,6.32,28.3,4
0,16,0,0,9,18.36,32.25,4
0,12,0,0,9,15.0,30.46,4
1,0,7,0,14,7.0,27.59,4
1,3,6,0,12,6.71,27.29,4
0,14,0,2,7,13.89,31.3,4
1,0,9,0,18,9.0,30.46,4
2,0,8,0,16,8.0,26.83,4
1,2,6,0,12,6.32,28.3,4
1,9,5,0,10,10.3,36.24,4
0,16,0,0,8,17.89,28.84,4
1,7,5,0,10,8.6,33.54,4
0,12,0,0,9,15.0,30.46,4
1,2,6,0,12,6.32,38.01,4
0,14,0,2,7,13.89,31.3,4
1,0,9,0,18,9.0,30.46,4
0,20,0,2,4,18.44,29.73,4
0,15,0,2,6,14.32,28.3,4
0,12,0,2,6,11.66,26.83,4
0,12,0,2,6,11.66,26.83,4
0,14,0,2,7,13.89,31.3,4
0,12,0,0,9,15.0,30.46,4
0,14,0,0,11,17.8,34.93,4
1,7,5,0,10,8.6,31.3,4
0,12,0,5,4,8.06,26.83,4
1,0,8,0,16,8.0,29.41,4
1,2,7,0,14,7.28,31.3,4
0,12,0,0,9,15.0,30.46,4
1,6,3,0,6,6.71,26.25,4
1,2,7,0,14,7.28,31.3,4
2,0,8,0,16,8.0,28.3,4
0,12,0,0,9,15.0,30.46,4
0,16,0,9,5,8.6,32.25,4
1,2,6,0,12,6.32,26.83,4
0,17,0,0,8,18.79,29.41,4
1,2,4,0,8,4.47,28.3,4
1,6,6,0,12,8.49,33.24,4
1,7,5,0,10,8.6,31.3,4
1,2,6,0,12,6.32,26.83,4
0,16,0,8,5,9.43,35.78,4
0,15,0,7,5,9.43,33.54,4
0,17,0,0,8,18.79,29.41,4
1,2,6,0,12,6.32,38.01,4
0,10,0,0,8,12.81,26.0,4
0,14,0,7,5,8.6,31.3,4
1,5,4,0,8,6.4,26.83,4
1,6,3,0,6,6.71,26.25,4
0,15,0,0,8,17.0,28.3,4
0,17,0,9,5,9.43,36.24,4
0,14,0,2,7,13.89,31.3,4
0,15,0,7,5,9.43,33.54,4
1,0,9,0,18,9.0,30.46,4
0,13,0,3,6,11.66,27.29,4
1,0,8,0,16,8.0,28.84,4
2,0,8,0,15,7.0,29.73,4
1,2,7,0,14,7.28,31.3,4
1,2,6,0,12,6.32,26.83,4
1,0,8,0,16,8.0,26.0,4
1,2,7,0,14,7.28,31.3,4
0,12,0,2,4,10.77,26.83,4
0,12,0,2,4,10.77,26.83,4
1,4,7,0,14,8.06,32.25,4
2,0,8,0,16,8.0,26.83,4
0,14,0,0,11,17.8,34.93,4
0,16,0,8,5,9.43,35.78,4
1,2,7,0,14,7.28,31.3,4
1,2,7,0,14,7.28,31.3,4
0,15,0,0,7,16.55,25.0,4
0,16,0,8,5,9.43,35.78,4
0,12,0,2,6,11.66,26.83,4
0,17,0,2,6,16.16,38.01,4
0,14,0,0,11,17.8,36.77,4
0,12,0,0,9,15.0,30.46,4
0,12,0,2,6,11.66,26.83,4
0,22,0,0,8,23.41,32.56,4
0,19,0,0,7,20.25,27.59,4
0,14,0,0,11,17.8,34.93,4
1,1,6,0,12,6.08,38.01,4
1,2,5,0,10,5.39,31.3,4
0,15,0,0,8,17.0,28.3,4
0,12,0,0,9,15.0,30.46,4
1,0,8,0,16,8.0,28.3,4
0,12,0,2,6,11.66,26.83,4
0,14,0,2,7,13.89,31.3,4
0,17,0,9,5,9.43,36.24,4
1,2,4,0,8,4.47,26.83,4
1,2,6,0,12,6.32,26.83,4
0,16,0,9,5,8.6,32.25,4
1,0,8,0,16,8.0,32.56,4
1,9,5,0,10,10.3,32.25,4
2,0,6,0,13,7.0,26.25,4
0,12,0,2,6,11.66,26.83,4
1,8,5,0,10,9.43,35.78,4
2,0,8,0,15,7.0,26.63,4
1,0,7,0,14,7.0,27.59,4
0,19,0,0,7,20.25,27.59,4
1,0,8,0,16,8.0,29.41,4
1,2,7,0,14,7.28,31.3,4
0,12,0,0,9,15.0,30.46,4
0,14,0,0,11,17.8,36.77,4
1,0,8,0,16,8.0,28.3,4
0,17,0,1,6,17.09,38.01,4
1,2,6,0,12,6.32,26.83,4
1,2,4,0,8,4.47,29.73,4
1,2,7,0,14,7.28,31.3,4
3,12,9,0,0,15.0,30.46,5
3,15,10,10,5,7.07,25.0,5
4,12,7,0,0,13.89,30.89,5
0,0,0,0,26,26.0,34.71,5
0,0,0,0,26,26.0,36.07,5
3,10,13,10,6,7.0,23.26,5
0,0,0,0,22,22.0,24.17,5
3,17,7,0,0,18.38,26.25,5
0,0,0,0,24,24.0,28.84,5
5,8,4,0,0,8.94,30.61,5
0,0,0,2,25,25.08,33.97,5
5,6,4,0,0,7.21,25.94,5
3,19,8,0,0,20.62,31.4,5
0,0,0,2,27,27.07,30.89,5
0,0,0,0,23,23.0,25.94,5
5,9,4,0,0,9.85,27.29,5
5,9,4,0,0,9.85,26.42,5
3,10,13,10,6,7.0,23.26,5
0,0,0,1,23,23.02,31.14,5
