V1,V2,V3,V4,V5,V6,V7,Class
0,0,0,0,23,23.0,37.11,2
1,0,34,0,43,9.0,47.42,2
0,0,0,0,20,20.0,40.72,2
1,0,25,2,36,11.18,38.63,2
6,7,26,0,21,8.6,49.04,2
0,0,0,0,20,20.0,34.71,2
0,0,0,0,25,25.0,33.62,2
3,6,32,11,28,6.4,33.84,2
5,7,23,0,19,8.06,37.11,2
0,0,0,0,32,32.0,55.54,2
5,10,27,0,21,11.66,42.45,2
4,10,17,0,10,12.21,30.68,2
1,0,35,1,42,7.07,42.95,2
1,0,24,2,45,21.1,48.85,2
1,0,20,2,34,14.14,34.71,2
0,0,0,0,38,38.0,50.12,2
5,14,14,0,6,16.12,40.72,2
2,0,30,4,30,4.0,31.62,2
4,14,22,0,11,17.8,44.27,2
1,0,22,0,29,7.0,31.78,2
0,0,0,0,21,21.0,33.84,2
0,0,0,0,30,30.0,65.19,2
0,0,0,0,34,34.0,47.42,2
4,17,20,0,6,22.02,49.98,2
6,18,12,0,6,18.97,47.42,2
6,6,17,0,13,7.21,33.84,2
4,10,27,10,22,5.0,31.62,2
2,2,34,7,30,6.4,34.71,2
0,0,0,0,20,20.0,46.24,2
6,12,16,0,8,14.42,60.42,2
3,7,30,7,24,6.0,34.71,2
6,4,20,0,18,4.47,28.16,2
3,6,27,13,23,8.06,31.78,2
1,0,36,0,47,11.0,48.05,2
0,0,0,0,21,21.0,29.12,2
5,10,22,4,19,6.71,31.62,2
4,14,31,0,21,17.2,50.0,2
1,0,23,1,31,8.06,32.57,2
3,6,32,11,28,6.4,33.84,2
4,11,32,11,25,7.0,38.6,2
3,14,31,14,20,11.0,42.38,2
1,0,21,0,32,11.0,33.84,2
3,10,33,10,24,9.0,40.26,2
5,13,27,4,24,9.49,39.22,2
4,13,23,13,14,9.0,31.78,2
1,0,25,1,31,6.08,33.62,2
4,10,27,0,20,12.21,40.26,2
0,0,0,0,21,21.0,48.1,2
0,0,0,0,21,21.0,30.68,2
6,8,12,0,6,10.0,40.72,2
3,9,34,9,27,7.0,39.05,2
4,10,27,10,22,5.0,31.62,2
5,22,21,10,14,13.89,50.09,2
5,10,25,0,19,11.66,43.38,2
0,0,0,0,29,29.0,39.22,2
1,0,35,1,42,7.07,42.95,2
0,0,0,0,36,36.0,56.08,2
6,8,22,0,16,10.0,49.98,2
5,21,18,0,6,24.19,60.42,2
0,0,0,0,33,33.0,60.42,2
0,0,0,0,34,34.0,41.59,2
1,0,23,0,47,24.0,48.51,2
0,0,0,0,27,27.0,49.98,2
0,0,0,0,29,29.0,50.92,2
0,0,0,0,24,24.0,46.1,2
0,0,0,0,27,27.0,49.98,2
0,0,0,0,28,28.0,38.48,2
3,4,30,10,27,6.71,31.62,2
5,12,21,6,17,7.21,37.0,2
1,0,20,2,37,17.12,40.72,2
6,20,14,0,7,21.19,53.71,2
0,0,0,0,33,33.0,50.09,2
0,0,0,0,35,35.0,61.85,2
0,0,0,0,31,31.0,52.81,2
4,9,28,7,23,5.39,37.11,2
0,0,0,0,30,30.0,56.94,2
1,0,23,0,36,13.0,37.11,2
1,0,28,0,35,7.0,45.45,2
4,10,28,0,21,12.21,43.17,2
3,4,30,10,27,6.71,31.62,2
0,0,0,0,28,28.0,58.6,2
0,0,0,0,28,28.0,43.38,2
0,0,0,0,27,27.0,36.88,2
0,0,0,0,32,32.0,44.38,2
6,16,13,0,6,17.46,56.08,2
5,21,18,0,6,24.19,58.6,2
0,0,0,0,21,21.0,48.1,2
0,0,0,0,22,22.0,46.49,2
2,0,30,4,30,4.0,31.62,2
0,0,0,0,25,25.0,44.27,2
1,0,32,2,41,9.22,44.38,2
6,4,25,0,22,5.0,36.88,2
2,2,37,8,35,6.32,40.72,2
4,17,19,0,6,21.4,46.24,2
1,0,32,0,47,15.0,49.04,2
1,0,20,1,43,23.02,46.24,2
0,0,0,0,27,27.0,54.13,2
1,0,28,1,35,7.07,38.48,2
3,10,30,10,25,5.0,32.57,2
0,0,0,0,20,20.0,38.6,2
0,0,0,0,39,39.0,68.6,2
0,0,0,0,39,39.0,60.42,2
0,0,0,0,32,32.0,53.71,2
4,7,32,0,27,8.6,41.59,2
2,2,40,3,37,3.16,40.11,2
3,6,36,11,32,6.4,38.6,2
6,10,14,0,7,12.21,50.09,2
1,0,22,0,30,8.0,31.62,2
1,1,24,1,38,14.0,41.63,3
2,2,33,7,32,5.1,33.96,3
5,0,6,18,0,18.97,45.69,3
4,10,24,0,19,11.18,32.57,3
0,0,0,0,20,20.0,33.54,3
5,0,17,17,0,24.04,53.76,3
3,7,28,7,23,5.0,28.86,3
1,0,27,0,33,6.0,39.66,3
0,0,0,1,30,30.02,52.8,3
0,0,0,2,21,21.1,33.96,3
5,20,20,10,13,12.21,48.75,3
5,7,20,5,18,2.83,28.86,3
6,5,18,0,16,5.39,28.86,3
0,0,0,2,25,25.08,40.31,3
0,0,0,2,36,36.06,52.63,3
5,0,16,8,0,17.89,32.98,3
7,0,16,12,0,20.0,43.01,3
0,0,0,2,35,35.06,64.62,3
1,1,30,1,36,6.0,36.22,3
1,1,29,1,38,9.0,39.56,3
5,22,18,7,14,15.52,39.66,3
1,2,27,2,42,15.0,45.69,3
0,0,0,2,33,33.06,48.27,3
3,7,31,9,28,3.61,36.4,3
7,0,23,10,0,25.08,46.82,3
4,11,33,11,26,7.0,39.56,3
7,0,16,4,0,16.49,28.86,3
5,14,16,0,8,16.12,43.46,3
2,1,34,6,31,5.83,36.4,3
0,0,0,0,28,28.0,42.06,3
6,12,17,0,9,14.42,60.01,3
0,0,0,0,23,23.0,40.31,3
3,12,32,12,23,9.0,42.06,3
7,0,9,10,0,13.45,31.78,3
5,0,6,23,0,23.77,53.23,3
7,0,23,10,0,25.08,46.82,3
5,0,17,10,0,19.72,43.68,3
7,0,15,16,0,21.93,49.04,3
4,21,22,0,6,26.4,57.27,3
3,5,27,7,25,2.83,28.86,3
7,0,6,16,0,17.09,43.93,3
5,14,17,0,9,16.12,42.94,3
0,0,0,2,22,22.09,28.86,3
1,0,35,0,45,10.0,46.32,3
0,0,0,1,36,36.01,46.69,3
4,14,23,0,12,17.8,48.1,3
3,10,29,10,24,5.0,32.57,3
0,0,0,0,30,30.0,52.39,3
2,1,38,6,37,5.1,39.56,3
1,1,26,1,45,19.0,49.66,3
3,6,30,13,26,8.06,36.4,3
6,12,17,0,9,14.42,60.01,3
5,15,14,0,6,17.0,43.01,3
0,0,0,1,30,30.02,47.01,3
7,0,16,4,0,16.49,28.86,3
0,0,0,0,27,27.0,51.66,3
1,1,26,1,34,8.0,36.4,3
5,25,17,6,13,19.42,42.2,3
0,0,0,0,24,24.0,42.95,3
6,6,18,0,14,7.21,42.06,3
0,0,0,1,27,27.02,47.51,3
0,0,0,0,35,35.0,51.55,3
7,0,15,16,0,21.93,49.04,3
0,0,0,2,29,29.07,43.97,3
5,14,14,0,6,16.12,41.63,3
7,0,14,13,0,19.1,47.71,3
1,2,22,2,28,6.0,28.86,3
5,21,18,0,6,24.19,55.9,3
6,0,6,16,0,17.09,43.01,3
6,10,13,0,6,12.21,55.61,3
5,0,28,4,0,28.28,36.22,3
5,7,23,0,19,8.06,36.4,3
0,0,0,0,24,24.0,48.75,3
7,0,16,12,0,20.0,45.18,3
5,22,18,7,14,15.52,39.66,3
0,0,0,0,20,20.0,42.94,3
6,10,14,0,7,12.21,60.44,3
4,12,23,0,14,15.0,42.06,3
3,6,31,13,27,8.06,36.4,3
0,0,0,0,38,38.0,68.54,3
1,0,27,0,33,6.0,39.66,3
0,0,0,1,21,21.02,31.78,3
4,14,23,0,12,17.8,48.1,3
5,14,14,0,6,16.12,41.63,3
5,0,17,8,0,18.79,41.23,3
7,0,21,11,0,23.71,52.77,3
2,1,28,7,28,6.0,28.86,3
0,0,0,0,35,35.0,59.67,3
0,0,0,2,39,39.05,67.12,3
2,2,35,7,31,6.4,36.4,3
4,3,31,0,28,4.24,36.22,3
4,17,19,0,6,21.4,45.69,3
7,0,8,20,0,21.54,49.19,3
0,0,0,0,25,25.0,41.23,3
0,0,0,2,36,36.06,52.63,3
3,6,31,13,27,8.06,36.4,3
1,2,32,2,42,10.0,45.31,3
4,13,27,13,18,9.0,36.4,3
1,0,22,0,44,22.0,49.19,3
5,13,17,6,13,8.06,36.4,3
2,0,33,7,31,7.28,39.66,3
5,0,28,4,0,28.28,36.22,3
0,0,0,1,21,21.02,28.86,3
5,0,18,14,0,22.8,46.53,3
2,0,37,6,35,6.32,42.06,3
5,0,12,16,0,20.0,52.43,3
1,0,28,0,44,16.0,46.82,3
0,0,0,2,28,28.07,39.85,3
5,13,18,6,14,8.06,36.4,3
2,2,35,7,31,6.4,36.4,3
1,1,30,1,43,13.0,47.01,3
0,0,0,2,30,30.07,52.43,3
4,9,28,7,23,5.39,36.4,3
0,0,0,2,21,21.1,36.4,3
6,0,16,7,0,17.46,28.86,3
7,0,16,12,0,20.0,45.18,3
6,0,16,9,0,18.36,39.85,3
6,0,16,9,0,18.36,39.85,3
7,0,6,21,0,21.84,48.75,3
4,3,31,0,28,4.24,36.22,3
0,0,0,0,30,30.0,54.41,3
1,1,26,1,34,8.0,36.4,3
7,0,14,13,0,19.1,47.71,3
5,19,14,0,6,20.62,40.31,3
0,0,0,2,36,36.06,61.74,3
7,0,18,11,0,21.1,39.56,3
0,0,0,1,22,22.02,45.19,3
4,14,27,0,16,17.8,51.55,3
6,0,25,8,0,26.25,43.97,3
0,0,0,2,25,25.08,32.57,3
0,0,0,2,26,26.08,40.5,3
1,2,26,2,34,8.0,40.5,3
5,14,14,0,6,16.12,40.5,3
1,1,21,1,40,19.0,47.71,3
0,0,0,2,23,23.09,55.23,3
2,2,33,7,32,5.1,33.96,3
6,0,6,12,0,13.42,33.54,3
6,0,6,22,0,22.8,55.9,3
2,1,34,6,30,6.4,36.4,3
3,7,28,7,23,5.0,28.86,3
5,14,16,0,8,16.12,43.46,3
1,1,34,1,46,12.0,46.87,3
5,0,19,6,0,19.92,32.57,3
3,7,28,13,24,7.21,31.78,3
6,4,21,0,19,4.47,34.18,3
0,0,0,0,28,28.0,46.82,3
6,6,13,0,9,7.21,36.4,3
2,0,32,7,28,8.06,32.98,3
5,12,23,4,21,8.25,34.18,3
5,0,6,16,0,17.09,44.38,3
4,16,23,0,14,18.36,40.31,3
6,4,21,0,19,4.47,34.18,3
4,17,25,14,16,9.49,43.46,3
6,0,6,16,0,17.09,40.5,3
4,10,30,0,23,12.21,44.15,3
3,7,32,8,27,5.1,33.96,3
0,0,0,1,29,29.02,53.76,3
1,0,23,0,34,11.0,44.69,3
6,10,19,0,12,12.21,57.31,3
0,0,0,1,26,26.02,59.08,3
1,1,22,1,41,19.0,45.19,3
0,0,0,1,38,38.01,63.32,3
2,2,28,5,27,3.16,28.86,3
7,0,11,19,0,21.95,50.7,3
6,0,9,15,0,17.49,42.94,3
5,11,26,6,22,6.4,39.56,3
0,0,0,2,39,39.05,67.12,3
6,0,20,6,0,20.88,33.96,3
0,0,0,2,25,25.08,32.57,3
4,7,22,0,16,9.22,32.98,3
0,0,0,0,24,24.0,48.75,3
5,0,6,16,0,17.09,44.38,3
0,0,0,1,30,30.02,52.8,3
0,0,0,0,36,36.0,43.74,3
4,16,24,0,17,17.46,41.23,3
0,0,0,0,22,22.0,32.98,3
5,0,12,17,0,20.81,48.1,3
4,17,19,0,6,21.4,45.69,3
1,0,36,0,43,7.0,43.74,3
6,20,11,0,6,20.62,43.93,3
3,7,32,8,27,5.1,33.96,3
3,7,34,9,31,3.61,39.29,3
0,0,0,1,30,30.02,42.06,3
0,0,0,1,34,34.01,53.6,3
3,4,30,12,28,8.25,34.18,3
0,0,0,0,31,31.0,44.15,3
5,26,17,0,8,27.51,50.48,3
5,20,20,10,13,12.21,48.75,3
5,7,29,0,25,8.06,43.97,3
2,0,37,6,35,6.32,42.06,3
1,0,38,0,45,7.0,48.85,3
0,0,0,1,30,30.02,47.01,3
2,1,36,3,34,2.83,36.22,3
4,12,23,0,14,15.0,42.06,3
1,2,29,2,42,13.0,43.97,3
0,0,0,0,21,21.0,34.18,3
6,8,12,0,6,10.0,42.95,3
0,0,0,0,22,22.0,32.98,3
4,20,24,14,17,9.22,42.94,3
0,0,0,1,29,29.02,55.9,3
6,0,6,21,0,21.84,52.8,3
5,7,20,0,16,8.06,28.86,3
7,0,6,17,0,18.03,45.19,3
1,0,28,0,37,9.0,42.06,3
6,7,13,0,9,8.06,31.78,3
0,0,0,1,25,25.02,43.01,3
4,8,27,7,24,3.16,33.96,3
6,18,14,0,8,18.97,49.19,3
0,12,0,0,9,15.0,30.46,4
0,18,0,9,6,10.82,40.25,4
1,0,8,0,16,8.0,32.56,4
0,12,0,2,6,11.66,26.83,4
0,21,0,12,5,10.3,38.28,4
0,22,0,0,11,24.6,38.83,4
1,15,7,0,14,16.55,38.9,4
1,2,6,0,12,6.32,28.3,4
0,21,0,3,6,18.97,41.68,4
1,9,6,0,12,10.82,40.25,4
1,0,8,0,16,8.0,26.0,4
0,14,0,0,11,17.8,36.77,4
0,16,0,0,8,17.89,28.84,4
0,21,0,3,6,18.97,41.68,4
1,2,4,0,8,4.47,26.63,4
2,0,8,0,15,7.0,26.63,4
0,17,0,0,8,18.79,29.41,4
0,19,0,5,6,15.23,42.49,4
2,0,6,0,13,7.0,26.25,4
1,0,11,0,22,11.0,34.93,4
1,5,8,0,16,9.43,38.83,4
3,0,16,5,20,6.4,26.83,4
1,0,9,0,18,9.0,32.25,4
1,0,8,0,16,8.0,29.41,4
0,19,0,5,6,15.23,42.49,4
0,12,0,0,9,15.0,30.46,4
2,0,14,2,21,7.28,31.3,4
0,18,0,9,6,10.82,40.25,4
1,2,6,0,12,6.32,40.25,4
0,14,0,2,7,13.89,31.3,4
0,12,0,2,6,11.66,26.83,4
2,0,12,2,18,6.32,26.83,4
1,2,6,0,12,6.32,26.83,4
0,14,0,0,11,17.8,34.93,4
1,9,6,0,12,10.82,40.25,4
1,14,5,0,10,14.87,35.0,4
0,12,0,0,9,15.0,30.46,4
0,20,0,2,4,18.44,29.73,4
0,12,0,2,4,10.77,26.83,4
1,0,8,0,16,8.0,28.3,4
1,15,5,0,10,15.81,43.86,4
0,16,0,1,8,17.0,35.78,4
0,23,0,6,6,18.03,33.24,4
0,18,0,2,9,18.36,40.25,4
1,0,9,0,18,9.0,30.46,4
3,0,16,5,20,6.4,26.83,4
1,1,10,0,19,9.06,42.49,4
1,7,6,0,12,9.22,40.25,4
1,0,11,0,22,11.0,38.83,4
1,2,7,0,14,7.28,31.3,4
1,5,8,0,16,9.43,37.22,4
2,0,14,2,21,7.28,31.3,4
1,0,10,0,20,10.0,41.04,4
0,14,0,2,7,13.89,31.3,4
0,14,0,2,7,13.89,31.3,4
1,7,5,0,10,8.6,33.54,4
1,0,9,0,18,9.0,30.46,4
0,26,0,14,7,13.89,38.21,4
0,16,0,2,8,16.12,35.78,4
0,12,0,0,9,15.0,30.46,4
0,22,0,0,8,23.41,32.56,4
1,2,7,0,14,7.28,31.3,4
0,17,0,6,3,11.4,26.25,4
1,5,5,0,10,7.07,37.74,4
2,0,14,2,21,7.28,31.3,4
1,0,11,0,22,11.0,34.93,4
0,17,0,0,13,21.4,43.46,4
2,0,10,0,20,10.0,33.54,4
3,0,16,2,20,4.47,28.3,4
1,2,9,0,18,9.22,40.25,4
0,15,0,0,8,17.0,28.3,4
1,0,11,0,22,11.0,36.77,4
0,20,0,5,5,15.81,37.74,4
1,5,6,0,12,7.81,42.49,4
1,5,4,0,8,6.4,26.83,4
0,12,0,0,9,15.0,30.46,4
1,2,6,0,12,6.32,26.83,4
1,2,4,0,8,4.47,26.63,4
0,20,0,2,4,18.44,29.73,4
1,3,6,0,12,6.71,27.29,4
3,0,16,2,20,4.47,26.83,4
0,18,0,9,6,10.82,40.25,4
0,19,0,1,10,20.59,42.49,4
0,19,0,1,10,20.59,42.49,4
0,14,0,0,11,17.8,34.93,4
2,0,12,2,18,6.32,26.83,4
1,15,5,0,10,15.81,43.86,4
1,0,8,0,16,8.0,32.56,4
0,17,0,9,5,9.43,36.24,4
2,0,8,0,16,8.0,26.83,4
0,14,0,0,11,17.8,36.77,4
0,22,0,12,6,11.66,42.19,4
0,18,0,2,6,17.09,40.25,4
1,2,9,0,18,9.22,40.25,4
1,5,7,0,14,8.6,44.72,4
3,0,15,2,19,4.47,29.73,4
1,6,6,0,12,8.49,33.24,4
0,19,0,1,6,18.97,42.49,4
0,15,0,0,9,17.49,31.76,4
2,0,14,2,21,7.28,31.3,4
1,2,5,0,10,5.39,31.3,4
2,0,10,0,19,9.0,31.3,4
1,2,6,0,12,6.32,26.83,4
2,0,14,2,21,7.28,31.3,4
1,6,3,0,6,6.71,26.25,4
1,2,4,0,8,4.47,29.73,4
2,0,10,0,20,10.0,33.54,4
0,16,0,0,12,20.0,39.4,4
2,0,8,0,16,8.0,26.83,4
0,16,0,0,9,18.36,32.25,4
1,0,9,0,18,9.0,30.46,4
1,2,9,0,18,9.22,40.25,4
0,24,0,6,7,19.31,36.88,4
0,17,0,1,6,17.09,38.01,4
1,7,5,0,10,8.6,31.3,4
2,0,10,0,21,11.0,35.78,4
0,21,0,0,9,22.85,35.0,4
2,0,12,6,18,8.49,33.24,4
0,24,0,6,7,19.31,36.88,4
0,0,0,0,24,24.0,27.29,5
4,14,10,7,5,8.6,31.3,5
0,0,0,0,30,30.0,33.54,5
0,0,0,1,33,33.02,36.67,5
0,0,0,0,28,28.0,30.46,5
1,2,21,5,16,5.83,23.26,5
0,0,0,1,22,22.02,28.43,5
3,23,10,0,0,25.08,37.8,5
3,10,13,10,6,7.0,23.26,5
2,6,20,12,16,7.21,26.83,5
1,2,20,10,15,9.43,25.0,5
5,7,5,0,0,8.6,30.41,5
2,12,18,12,9,9.0,30.46,5
3,13,16,13,8,8.0,26.42,5
3,15,7,0,0,16.55,26.63,5
0,0,0,2,27,27.07,36.8,5
2,10,18,13,12,6.71,27.29,5
3,17,11,0,0,20.25,37.12,5
5,7,5,0,0,8.6,31.3,5
3,14,14,12,7,7.28,32.2,5
