V1,V2,V3,V4,V5,V6,V7,Class
4,18,16,19,41,25.02,45.19,1
6,13,55,26,29,29.07,60.84,1
6,6,40,12,21,19.92,41.76,1
1,18,0,18,24,24.0,58.82,1
5,2,34,15,30,13.6,37.16,1
3,0,13,2,34,21.1,37.16,1
1,22,0,24,20,20.1,44.94,1
4,16,6,17,30,24.02,44.38,1
1,25,0,25,18,18.0,47.17,1
2,0,7,24,10,24.19,39.05,1
4,19,18,19,34,16.0,38.95,1
5,2,27,9,22,8.6,28.46,1
3,0,18,2,38,20.1,44.64,1
4,10,13,10,32,19.0,33.53,1
2,0,24,18,24,18.0,58.82,1
4,13,7,11,28,21.1,30.87,1
3,0,22,2,46,24.08,60.84,1
6,8,56,16,39,18.79,58.82,1
5,1,18,9,24,10.0,32.2,1
4,24,10,25,24,14.04,39.05,1
4,22,15,20,36,21.1,56.46,1
4,15,24,14,32,8.06,35.34,1
3,0,15,23,26,25.5,37.48,1
3,0,10,10,32,24.17,37.22,1
5,1,29,23,33,22.36,40.22,1
6,21,46,27,18,28.64,53.34,1
3,0,24,2,48,24.08,58.82,1
1,18,0,20,16,16.12,52.39,1
2,0,17,26,18,26.02,42.8,1
2,0,19,20,15,20.4,53.85,1
3,0,12,1,35,23.02,37.66,1
4,22,11,24,32,21.1,40.0,1
5,1,41,4,48,7.62,52.39,1
4,21,10,21,30,20.0,36.62,1
3,0,13,1,34,21.02,41.76,1
5,0,26,14,30,14.56,39.05,1
4,21,14,20,45,31.02,49.66,1
3,0,22,0,46,24.0,51.79,1
3,0,16,0,33,17.0,47.17,1
1,21,0,23,21,21.1,39.2,1
6,1,33,25,40,25.0,47.17,1
4,24,20,1,38,29.21,44.94,1
4,13,12,4,41,30.36,43.01,1
6,4,48,19,40,17.0,52.39,1
2,0,20,15,12,17.0,40.85,1
3,0,7,3,31,24.19,38.6,1
3,0,22,14,47,28.65,52.33,1
4,20,10,18,25,15.13,32.02,1
4,9,9,8,30,21.02,51.79,1
2,0,10,27,13,27.17,36.12,1
5,2,43,24,13,37.2,49.24,1
6,2,37,5,30,7.62,37.66,1
3,0,19,1,35,16.03,46.62,1
2,0,19,19,18,19.03,38.95,1
3,0,17,2,37,20.1,53.34,1
1,22,0,24,23,23.09,44.94,1
5,2,35,15,38,13.34,40.85,1
5,1,35,2,37,2.24,37.66,1
2,0,24,25,17,25.96,49.74,1
4,24,23,14,38,18.03,44.94,1
5,2,37,10,42,9.43,43.68,1
6,13,55,26,29,29.07,60.84,1
3,0,20,3,41,21.21,41.59,1
3,0,25,2,46,21.1,55.9,1
2,0,11,26,11,26.0,40.46,1
4,29,35,24,20,15.81,69.35,2
4,29,35,29,20,15.0,56.08,2
3,33,34,33,20,14.0,57.43,2
3,12,49,25,41,15.26,60.42,2
3,29,45,37,37,11.31,61.4,2
4,19,37,19,27,10.0,48.85,2
4,25,47,25,34,13.0,62.24,2
1,0,29,1,52,23.02,56.08,2
2,1,56,14,50,14.32,58.24,2
3,17,42,32,32,18.03,59.36,2
3,26,53,35,44,12.73,68.6,2
3,10,52,13,48,5.0,55.54,2
5,35,28,10,22,25.71,61.85,2
2,1,52,21,38,24.41,56.08,2
1,0,39,2,60,21.1,63.25,2
4,35,44,35,27,17.0,68.6,2
3,14,51,16,42,9.22,57.28,2
1,0,29,1,50,21.02,59.36,2
2,2,52,21,44,20.62,56.86,2
1,0,35,1,58,23.02,61.03,2
3,16,53,25,47,10.82,62.24,2
2,2,45,17,36,17.49,48.1,2
1,0,29,0,48,19.0,50.92,2
3,8,45,17,39,10.82,49.98,2
1,0,37,0,61,24.0,67.54,2
1,0,36,1,51,15.03,57.71,2
1,0,30,2,49,19.1,56.94,2
4,15,39,0,30,17.49,56.04,2
5,17,22,0,12,19.72,59.36,2
4,35,43,35,30,13.0,65.19,2
1,0,30,0,47,17.0,57.43,2
1,0,33,1,48,15.03,52.8,2
4,32,32,17,22,18.03,59.36,2
2,2,48,8,46,6.32,50.92,2
3,15,48,15,39,9.0,56.04,2
3,17,37,17,23,14.0,50.92,2
1,0,37,1,54,17.03,56.04,2
3,21,43,21,26,17.0,60.75,2
3,16,41,16,29,12.0,53.45,2
3,10,40,10,33,7.0,48.05,2
1,0,31,1,51,20.02,53.16,2
2,1,48,16,42,16.16,56.08,2
4,20,47,14,40,9.22,63.25,2
2,2,55,21,42,23.02,60.42,2
5,10,32,0,26,11.66,52.8,2
6,22,24,0,18,22.8,65.19,2
2,2,47,14,41,13.42,49.65,2
5,25,22,15,14,12.81,60.42,2
5,19,27,17,22,5.39,48.85,2
4,10,36,0,29,12.21,50.01,2
3,21,43,21,26,17.0,60.75,2
3,17,39,17,26,13.0,52.81,2
1,0,39,2,55,16.12,60.42,2
2,0,53,21,42,23.71,58.6,2
2,1,52,34,43,34.21,62.13,2
2,2,49,21,39,21.47,53.31,2
1,0,33,1,48,15.03,52.8,2
2,2,52,21,44,20.62,56.86,2
3,12,47,12,39,8.0,54.34,2
4,29,35,14,27,17.0,56.94,2
4,22,36,22,21,15.0,53.71,2
5,10,32,0,26,11.66,52.8,2
1,0,32,0,54,22.0,55.54,2
5,10,37,0,31,11.66,51.2,2
3,15,47,25,39,12.81,60.42,2
4,16,36,14,29,7.28,49.65,2
2,0,41,10,39,10.2,42.45,2
3,7,38,9,35,3.61,42.95,2
2,1,55,15,47,16.12,60.42,2
1,0,27,2,49,22.09,54.13,2
3,17,37,17,23,14.0,50.92,2
4,11,42,10,37,5.1,51.2,2
5,25,34,16,28,10.82,62.24,2
1,0,33,1,55,22.02,60.42,2
2,2,50,10,49,8.06,51.2,2
1,0,39,2,50,11.18,51.2,2
4,35,41,35,28,13.0,61.85,2
5,22,28,8,22,15.23,53.71,2
4,34,30,0,17,36.4,62.13,2
3,11,42,24,37,13.93,50.12,2
6,22,24,0,18,22.8,65.19,2
3,14,41,16,36,5.39,49.65,2
3,7,45,14,40,8.6,49.04,2
2,1,48,10,44,9.85,52.8,2
5,17,22,0,12,19.72,59.36,2
4,14,40,14,31,9.0,49.04,2
1,0,29,0,48,19.0,50.92,2
2,1,54,15,48,15.23,56.04,2
3,21,42,25,31,11.7,58.6,2
6,10,22,0,16,11.66,61.85,2
2,2,42,14,33,15.0,44.27,2
2,2,51,10,47,8.94,61.85,2
3,19,49,20,45,4.12,55.71,2
3,11,42,24,37,13.93,50.12,2
5,15,34,10,29,7.07,53.16,2
4,25,31,21,18,13.6,60.42,2
3,10,43,19,37,10.82,51.62,2
4,20,45,20,36,9.0,55.71,2
2,2,57,16,53,14.56,62.24,2
4,15,37,15,28,9.0,46.49,2
2,0,47,17,34,21.4,49.98,2
3,22,30,29,21,11.4,45.45,2
2,1,42,7,39,6.71,42.95,2
5,15,28,10,24,6.4,46.49,2
2,1,57,21,43,24.41,60.75,2
2,0,49,8,45,8.94,53.71,2
3,14,33,14,22,11.0,44.27,2
2,0,43,18,37,18.97,47.42,2
3,10,43,10,36,7.0,50.01,2
1,0,27,2,48,21.1,50.92,2
2,0,43,18,37,18.97,47.42,2
4,15,39,0,30,17.49,56.04,2
4,21,26,0,9,27.02,60.75,2
3,10,43,19,37,10.82,51.62,2
3,21,38,21,22,16.0,56.08,2
5,19,27,17,22,5.39,48.85,2
4,19,31,19,18,13.0,46.1,2
3,8,46,17,40,10.82,50.92,2
3,19,47,19,40,7.0,55.36,2
2,2,47,14,41,13.42,49.65,2
1,0,30,0,47,17.0,57.43,2
5,15,34,10,29,7.07,53.16,2
4,29,21,22,14,9.9,45.45,2
2,0,50,10,44,11.66,50.99,2
4,25,31,21,18,13.6,58.6,2
3,21,42,25,31,11.7,60.42,2
5,14,29,0,23,15.23,49.65,2
2,2,49,14,43,13.42,56.94,2
1,0,38,2,57,19.1,62.24,2
4,32,21,0,8,34.54,56.04,2
4,16,29,0,17,20.0,53.45,2
5,25,24,12,16,15.26,60.42,2
2,2,42,14,33,15.0,44.27,2
1,0,29,1,50,21.02,59.36,2
4,19,40,0,33,20.25,55.36,2
1,0,34,2,52,18.11,55.36,2
3,8,45,17,39,10.82,49.98,2
5,14,29,0,23,15.23,49.65,2
1,0,30,2,49,19.1,56.94,2
3,18,43,18,36,7.0,53.14,2
6,10,35,0,31,10.77,55.54,2
3,10,49,11,42,7.07,51.2,2
2,0,51,16,41,18.87,53.45,2
5,14,40,0,32,16.12,63.25,2
1,0,35,1,48,13.04,49.48,2
5,13,39,10,35,5.0,55.54,2
1,0,38,0,45,7.0,55.8,2
5,24,27,11,22,13.93,50.12,2
4,19,34,0,21,23.02,61.03,2
3,7,39,9,36,3.61,42.95,2
3,18,37,20,31,6.32,47.42,2
4,33,20,0,6,35.85,57.43,2
5,22,21,20,14,7.28,53.71,2
3,8,35,17,29,10.82,40.72,2
3,10,41,15,37,6.4,46.49,2
4,22,36,22,21,15.0,53.71,2
1,0,28,1,52,24.02,62.13,2
3,21,38,21,22,16.0,56.08,2
1,0,39,0,59,20.0,68.6,2
1,0,36,1,48,12.04,56.08,2
2,1,53,12,47,12.53,54.34,2
2,2,48,8,46,6.32,50.92,2
3,15,48,15,39,9.0,56.04,2
2,0,45,33,35,34.48,55.8,2
6,10,22,0,16,11.66,61.85,2
1,0,30,0,55,25.0,65.19,2
4,12,33,0,24,15.0,49.48,2
2,0,47,7,45,7.28,49.04,2
2,0,42,10,37,11.18,46.1,2
2,2,60,14,56,12.65,63.25,2
1,0,35,2,51,16.12,61.85,2
2,1,53,12,47,12.53,54.34,2
5,19,24,10,18,10.82,51.62,2
1,0,36,1,51,15.03,57.71,2
2,1,54,15,48,15.23,56.04,2
2,2,52,21,38,23.6,57.27,3
3,12,49,24,41,14.42,60.01,3
6,0,26,12,0,28.64,51.66,3
2,1,46,5,45,4.12,46.87,3
3,13,45,35,37,23.41,61.85,3
3,10,45,15,40,7.07,53.16,3
1,1,30,1,48,18.0,52.8,3
2,1,63,14,53,16.4,65.25,3
3,24,44,24,25,19.0,67.12,3
3,6,30,25,26,19.42,42.2,3
2,2,43,30,34,29.41,52.43,3
4,38,35,38,21,14.0,60.44,3
6,12,23,0,15,14.42,63.32,3
5,26,34,19,28,9.22,61.74,3
3,17,33,17,24,9.0,41.63,3
2,0,50,10,46,10.77,57.31,3
1,1,33,1,50,17.0,50.99,3
3,7,31,22,27,15.52,39.66,3
3,14,30,22,21,12.04,40.5,3
3,10,46,13,41,5.83,53.6,3
2,1,56,19,52,18.44,61.74,3
1,1,30,1,48,18.0,52.8,3
3,33,36,33,21,15.0,59.08,3
2,2,43,30,34,29.41,52.43,3
3,14,34,14,23,11.0,48.1,3
3,5,43,19,40,14.32,48.85,3
2,1,60,47,44,48.7,76.22,3
7,0,15,23,0,27.46,63.32,3
5,0,6,27,0,27.66,76.22,3
4,26,46,26,34,12.0,61.74,3
4,25,26,25,17,9.0,42.2,3
5,16,31,15,27,4.12,46.82,3
2,1,62,28,55,27.89,73.78,3
7,0,30,8,0,31.05,46.87,3
5,21,22,19,15,7.28,52.39,3
4,34,33,34,20,13.0,55.61,3
1,2,39,2,61,22.0,67.12,3
3,19,39,22,28,11.4,52.8,3
3,12,54,23,46,13.6,63.32,3
2,2,41,11,37,9.85,43.01,3
6,13,30,0,24,14.32,62.94,3
5,17,27,0,17,19.72,56.08,3
2,1,54,8,52,7.28,61.29,3
5,0,23,20,0,30.48,67.6,3
4,17,38,17,27,11.0,49.04,3
7,0,23,16,0,28.02,61.29,3
4,13,40,13,31,9.0,49.73,3
3,11,37,13,33,4.47,43.01,3
7,0,21,16,0,26.4,61.74,3
4,26,46,26,33,13.0,61.74,3
1,1,34,1,52,18.0,53.6,3
2,1,40,7,38,6.32,47.71,3
6,28,16,0,6,29.73,73.78,3
2,1,46,4,46,3.0,46.69,3
7,0,29,14,0,32.2,54.41,3
1,0,32,0,50,18.0,55.9,3
4,20,31,20,22,9.0,42.06,3
4,14,42,0,31,17.8,65.25,3
5,10,34,0,28,11.66,53.6,3
5,9,36,5,33,5.0,46.87,3
2,1,43,17,36,17.46,47.01,3
4,16,29,0,17,20.0,53.76,3
3,36,46,36,33,13.0,67.42,3
4,19,25,17,16,9.22,47.01,3
3,10,37,10,30,7.0,44.15,3
3,6,50,16,46,10.77,54.41,3
2,1,33,20,31,19.1,43.93,3
3,23,37,24,31,6.08,47.51,3
4,25,43,25,34,9.0,55.9,3
6,12,22,0,14,14.42,64.62,3
1,2,26,2,44,18.0,55.61,3
7,0,12,19,0,22.47,57.31,3
4,36,33,0,20,38.28,67.42,3
2,0,46,16,44,16.12,49.04,3
2,2,61,24,44,27.8,67.12,3
0,0,0,1,36,36.01,76.22,3
2,1,48,19,39,20.12,52.8,3
3,8,35,18,29,11.66,42.95,3
3,18,39,22,33,7.21,49.19,3
2,0,43,10,37,11.66,44.15,3
2,0,42,26,35,26.93,50.48,3
4,47,25,0,6,50.7,76.22,3
3,30,34,30,23,11.0,52.43,3
2,2,61,24,44,27.8,67.12,3
2,2,37,16,32,14.87,40.31,3
5,19,36,13,30,8.49,62.94,3
2,1,50,9,47,8.54,50.99,3
3,17,33,17,20,13.0,49.66,3
3,7,45,24,40,17.72,52.77,3
4,11,34,0,27,13.04,46.32,3
4,23,46,23,31,15.0,63.32,3
5,0,35,9,0,36.14,52.63,3
2,1,41,17,32,18.36,44.38,3
7,0,7,22,0,23.09,60.44,3
2,2,42,12,35,12.21,43.68,3
3,12,49,24,41,14.42,60.01,3
3,14,32,17,25,7.62,43.46,3
2,2,52,21,38,23.6,57.27,3
1,1,34,1,52,18.0,53.6,3
4,11,38,0,32,12.53,48.27,3
5,19,33,5,30,14.32,48.85,3
1,1,29,1,51,22.0,53.76,3
3,19,39,22,28,11.4,52.8,3
3,5,45,9,42,5.0,46.87,3
5,23,31,12,23,13.6,63.32,3
3,33,49,33,36,13.0,67.6,3
3,12,42,19,36,9.22,50.7,3
2,1,52,10,46,10.82,53.6,3
5,9,37,0,32,10.3,50.99,3
4,13,33,13,24,9.0,43.01,3
1,2,34,2,52,18.0,57.27,3
3,17,32,17,19,13.0,45.31,3
1,2,34,2,52,18.0,57.27,3
1,1,36,1,60,24.0,76.22,3
1,0,37,0,55,18.0,60.01,3
2,0,49,14,38,17.8,51.55,3
5,24,31,7,26,17.72,52.77,3
4,11,34,0,27,13.04,46.32,3
2,0,35,19,30,19.65,40.31,3
4,37,19,0,6,39.22,55.23,3
4,24,46,24,30,16.0,64.62,3
5,28,26,10,19,19.31,57.31,3
2,1,42,17,32,18.87,45.69,3
2,2,52,17,47,15.81,56.08,3
2,0,46,16,44,16.12,49.04,3
4,16,29,0,17,20.0,53.76,3
1,0,38,0,50,12.0,57.31,3
3,12,54,24,46,14.42,64.62,3
2,0,60,13,55,13.93,62.94,3
2,1,40,7,38,6.32,47.71,3
4,22,33,22,20,13.0,49.19,3
1,1,26,1,49,23.0,59.08,3
4,13,34,7,29,7.81,43.97,3
3,14,32,17,25,7.62,43.46,3
3,14,34,14,23,11.0,48.1,3
5,24,25,12,17,14.42,60.01,3
4,10,42,9,37,5.1,50.99,3
1,1,36,1,60,24.0,76.22,3
3,10,46,13,41,5.83,53.6,3
6,0,26,12,0,28.64,51.66,3
3,6,30,25,26,19.42,42.2,3
6,19,28,0,22,19.92,61.74,3
2,1,59,12,54,12.08,63.32,3
3,17,47,21,36,11.7,56.08,3
4,19,40,19,33,7.0,48.85,3
4,13,39,10,32,7.62,51.66,3
3,21,38,21,22,16.0,57.27,3
3,8,40,8,37,3.0,43.74,3
2,0,48,19,43,19.65,52.39,3
5,0,20,18,0,26.91,67.42,3
3,11,44,11,38,6.0,48.27,3
2,2,42,12,35,12.21,43.68,3
5,0,23,20,0,30.48,67.6,3
4,28,39,28,26,13.0,57.31,3
4,16,46,16,37,9.0,54.41,3
3,14,49,14,38,11.0,59.67,3
4,14,38,0,27,17.8,59.67,3
2,1,48,12,44,11.7,49.73,3
1,2,30,2,43,13.0,52.43,3
4,29,26,29,16,10.0,44.69,3
2,0,50,10,44,11.66,51.66,3
1,0,37,0,57,20.0,67.42,3
3,19,36,19,21,15.0,53.23,3
1,0,27,0,50,23.0,51.66,3
2,1,40,12,32,13.6,42.06,3
1,0,23,0,47,24.0,52.77,3
7,0,6,28,0,28.64,73.78,3
2,1,63,14,53,16.4,65.25,3
1,0,38,0,50,12.0,53.14,3
1,1,33,1,50,17.0,50.99,3
5,24,18,23,12,6.08,47.51,3
3,16,44,17,38,6.08,49.04,3
7,0,29,14,0,32.2,54.41,3
3,10,44,13,39,5.83,51.66,3
2,0,45,14,34,17.8,48.1,3
2,0,50,10,46,10.77,57.31,3
1,0,30,0,52,22.0,54.41,3
3,15,42,16,38,4.12,46.82,3
6,5,30,0,27,5.83,48.85,3
1,1,34,1,56,22.0,61.74,3
2,2,56,21,52,19.42,61.74,3
4,21,36,17,27,9.85,56.08,3
3,24,44,24,25,19.0,67.12,3
6,4,35,0,32,5.0,46.69,3
4,35,37,35,22,15.0,61.85,3
2,0,47,7,45,7.28,52.77,3
5,0,20,18,0,26.91,67.42,3
4,21,33,21,24,9.0,45.18,3
7,0,21,16,0,26.4,61.74,3
7,0,9,24,0,25.63,60.01,3
3,17,32,17,19,13.0,45.69,3
7,0,9,24,0,25.63,60.01,3
3,12,54,23,46,13.6,63.32,3
3,9,47,10,42,5.1,50.99,3
2,0,44,10,40,10.77,48.75,3
1,2,33,2,47,14.0,48.27,3
6,6,33,0,29,7.21,54.41,3
4,13,33,13,24,9.0,43.01,3
1,0,35,0,58,23.0,59.67,3
2,0,40,14,32,16.12,43.46,3
2,2,44,10,40,8.94,55.61,3
2,1,38,17,33,16.76,41.63,3
3,14,53,14,42,11.0,65.25,3
3,7,45,24,40,17.72,52.77,3
2,0,63,24,52,26.4,68.54,3
4,24,41,24,25,16.0,60.01,3
2,2,42,17,32,18.03,45.31,3
2,0,40,8,37,8.54,45.18,3
0,28,0,0,12,30.46,45.61,4
3,6,18,23,24,18.03,33.24,4
3,0,25,5,31,7.81,42.49,4
2,0,12,0,24,12.0,40.25,4
3,0,24,9,30,10.82,40.25,4
3,0,20,7,25,8.6,33.54,4
2,0,24,16,36,20.0,39.4,4
4,2,24,14,28,12.65,31.3,4
2,0,12,0,24,12.0,40.25,4
0,34,0,0,12,36.06,49.52,4
3,12,21,27,28,16.55,38.9,4
1,0,12,0,24,12.0,44.41,4
2,0,16,13,24,15.26,41.87,4
0,28,0,0,10,29.73,41.04,4
4,8,26,16,32,10.0,35.78,4
4,1,29,17,34,16.76,38.01,4
1,13,6,0,12,14.32,50.21,4
3,1,29,19,38,20.12,42.49,4
4,9,30,18,36,10.82,40.25,4
2,0,18,16,28,18.87,32.25,4
4,2,19,20,22,18.25,29.73,4
2,0,18,16,28,18.87,32.25,4
2,0,16,17,24,18.79,29.41,4
3,1,24,16,32,17.0,35.78,4
2,0,16,15,24,17.0,28.3,4
3,2,27,18,36,18.36,40.25,4
2,0,18,12,28,15.62,30.46,4
4,12,30,22,36,11.66,42.19,4
3,0,19,7,24,8.6,31.3,4
3,0,24,13,30,14.32,50.21,4
2,0,20,28,30,29.73,41.04,4
4,9,30,18,36,10.82,40.25,4
2,0,26,21,38,24.19,43.42,4
4,2,29,17,34,15.81,38.01,4
4,2,20,12,24,10.77,26.83,4
3,0,21,9,26,10.3,36.24,4
2,0,14,12,21,13.89,38.9,4
3,0,25,24,31,24.74,50.99,4
0,28,0,0,12,30.46,45.61,4
2,0,18,12,28,15.62,30.46,4
3,0,19,7,24,8.6,31.3,4
0,35,0,13,6,22.8,50.21,4
4,14,24,21,28,8.06,35.0,4
3,0,19,2,24,5.39,31.3,4
3,2,18,15,24,14.32,28.3,4
3,2,18,12,24,11.66,26.83,4
4,1,31,19,38,19.31,42.49,4
3,2,18,12,24,11.66,26.83,4
2,0,18,15,28,18.03,31.76,4
2,0,24,16,36,20.0,39.4,4
4,24,31,34,38,12.21,50.99,4
1,23,5,0,10,23.54,44.55,4
4,7,30,18,36,12.53,40.25,4
2,0,12,0,24,12.0,41.68,4
2,0,12,0,24,12.0,40.25,4
3,13,24,27,32,16.12,41.87,4
2,0,14,14,21,15.65,38.21,4
4,5,31,19,38,15.65,42.49,4
3,0,24,9,30,10.82,40.25,4
3,3,18,13,24,11.66,27.29,4
3,2,21,14,28,13.89,31.3,4
2,0,12,0,24,12.0,40.25,4
4,8,26,16,32,10.0,35.78,4
2,0,12,0,25,13.0,50.99,4
1,0,12,0,24,12.0,48.84,4
3,0,21,23,26,23.54,44.55,4
2,0,12,0,24,12.0,40.25,4
2,0,16,11,24,13.6,40.61,4
2,0,16,1,24,8.06,35.78,4
3,6,21,24,28,19.31,36.88,4
3,0,21,5,26,7.07,37.74,4
1,11,10,0,20,14.87,52.5,4
3,0,19,14,24,14.87,35.0,4
4,23,26,31,32,10.0,44.55,4
2,0,14,15,20,16.16,25.0,4
3,0,24,12,30,13.42,42.19,4
2,0,12,0,23,11.0,38.01,4
1,0,12,0,24,12.0,39.4,4
2,0,14,14,21,15.65,38.21,4
2,0,12,0,24,12.0,42.19,4
2,0,24,16,36,20.0,39.4,4
3,0,24,3,30,6.71,41.68,4
0,21,0,0,13,24.7,43.42,4
0,25,0,11,8,16.12,40.61,4
1,0,13,0,26,13.0,43.46,4
2,0,16,1,24,8.06,35.78,4
4,8,26,16,32,10.0,35.78,4
2,0,16,22,24,23.41,32.56,4
2,0,18,12,28,15.62,30.46,4
2,0,18,21,28,23.26,35.0,4
4,5,34,20,40,16.16,44.72,4
0,34,0,24,6,11.66,50.99,4
2,0,14,15,20,16.16,25.0,4
3,0,24,2,30,6.32,40.25,4
4,5,26,20,32,16.16,37.74,4
2,0,26,21,38,24.19,43.42,4
3,0,25,1,31,6.08,42.49,4
3,2,21,14,28,13.89,31.3,4
4,7,25,15,30,9.43,33.54,4
1,24,6,0,12,24.74,50.99,4
3,5,24,19,32,16.12,37.22,4
0,33,0,0,12,35.11,48.84,4
2,0,16,5,24,9.43,38.83,4
2,0,12,0,24,12.0,41.68,4
2,0,16,2,24,8.25,35.78,4
4,2,20,15,24,13.6,28.3,4
3,0,24,7,30,9.22,42.19,4
3,0,24,12,30,13.42,42.19,4
2,0,18,2,27,9.22,40.25,4
2,0,24,28,36,30.46,45.61,4
4,6,16,17,20,11.7,26.25,4
1,17,6,0,12,18.03,42.8,4
0,26,0,17,6,10.82,42.8,4
3,2,21,14,28,13.89,31.3,4
4,9,24,16,28,8.06,32.25,4
2,0,18,9,27,12.73,46.86,4
0,33,0,0,12,35.11,48.84,4
2,0,22,14,34,18.44,36.77,4
3,14,21,26,28,13.89,38.21,4
1,2,27,12,21,11.66,30.89,5
2,11,21,25,17,14.56,36.07,5
4,21,10,18,5,5.83,36.62,5
2,21,24,24,15,9.49,38.42,5
2,14,24,17,17,7.62,38.01,5
2,14,24,17,17,7.62,38.01,5
3,25,17,25,8,9.0,36.07,5
4,17,10,0,0,19.72,42.49,5
1,0,39,34,26,36.4,51.74,5
0,0,0,1,39,39.01,43.83,5
3,15,15,14,8,7.07,33.54,5
2,11,26,16,21,7.07,36.67,5
1,0,33,11,26,13.04,36.67,5
2,14,18,19,13,7.07,32.2,5
1,0,21,19,14,20.25,28.32,5
4,16,10,14,5,5.39,35.78,5
3,17,17,14,8,9.49,38.01,5
3,33,24,33,12,12.0,48.1,5
2,7,24,14,19,8.6,31.3,5
4,17,10,0,0,19.72,43.83,5
