V1,V2,V3,V4,V5,V6,V7,Class
0,0,0,0,21,21.0,47.07,1
0,0,0,0,14,14.0,34.21,1
3,0,10,0,20,10.0,36.12,1
1,7,0,8,15,15.03,30.08,1
3,0,10,2,23,13.15,33.62,1
0,0,0,0,7,7.0,34.99,1
3,0,15,1,23,8.06,25.5,1
0,0,0,0,24,24.0,33.24,1
1,8,0,10,16,16.12,43.68,1
1,18,0,19,8,8.06,37.22,1
0,0,0,0,20,20.0,41.59,1
2,0,13,14,12,14.04,25.24,1
0,0,0,0,22,22.0,51.79,1
1,17,0,18,12,12.04,36.72,1
1,15,0,16,6,6.08,44.38,1
0,0,0,0,8,8.0,35.9,1
0,0,0,0,7,7.0,25.0,1
1,12,0,14,21,21.1,29.53,1
2,0,10,13,7,13.34,30.87,1
3,0,13,0,21,8.0,25.24,1
0,0,0,0,8,8.0,40.82,1
2,0,11,9,9,9.22,28.46,1
1,14,0,14,12,12.0,30.41,1
3,0,11,2,27,16.12,28.46,1
0,0,0,0,12,12.0,40.5,1
0,0,0,0,13,13.0,25.24,1
2,0,6,10,7,10.05,26.0,1
1,12,0,13,7,7.07,30.87,1
2,0,13,8,10,8.54,35.9,1
3,0,13,3,23,10.44,27.46,1
0,0,0,0,20,20.0,43.05,1
3,0,10,1,22,12.04,30.87,1
0,0,0,0,11,11.0,26.63,1
2,0,12,7,7,8.6,37.66,1
0,0,0,0,24,24.0,30.59,1
0,0,0,0,10,10.0,32.53,1
0,0,0,0,25,25.0,49.24,1
0,0,0,0,19,19.0,46.62,1
1,8,0,8,14,14.0,39.81,1
1,18,0,19,11,11.05,26.25,1
0,0,0,0,11,11.0,35.38,1
0,0,0,0,17,17.0,44.94,1
1,14,0,14,12,12.0,25.24,1
0,0,0,0,16,16.0,39.2,1
2,0,13,8,11,8.25,33.96,1
1,15,0,15,14,14.0,26.63,1
0,0,0,0,10,10.0,37.22,1
0,0,0,0,13,13.0,40.85,1
1,15,0,16,6,6.08,44.38,1
0,0,0,0,13,13.0,35.9,1
1,11,0,12,7,7.07,44.64,1
0,0,0,0,13,13.0,33.96,1
1,17,0,19,11,11.18,36.36,1
0,0,0,0,13,13.0,41.76,1
1,15,0,15,16,16.0,38.08,1
2,0,13,13,11,13.15,37.16,1
1,11,0,13,12,12.17,43.01,1
1,13,0,15,10,10.2,27.46,1
2,0,24,6,13,12.53,30.59,1
0,0,0,0,9,9.0,30.46,1
0,0,0,0,25,25.0,44.38,1
0,0,0,0,11,11.0,28.46,1
1,17,0,19,11,11.18,36.36,1
1,6,0,8,11,11.18,33.96,1
0,0,0,0,17,17.0,38.08,1
1,13,0,15,10,10.2,27.46,1
0,0,0,0,19,19.0,42.54,1
0,0,0,0,11,11.0,40.22,1
2,0,12,14,12,14.0,30.41,1
1,18,0,19,13,13.04,32.2,1
3,0,19,0,25,6.0,33.53,1
0,0,0,0,7,7.0,40.0,1
2,0,7,6,7,6.0,25.0,1
3,0,11,2,23,12.17,35.38,1
1,6,0,8,11,11.18,33.96,1
1,16,0,18,11,11.18,34.99,1
0,0,0,0,6,6.0,36.62,1
2,0,7,19,11,19.42,26.25,1
3,0,10,0,20,10.0,36.12,1
0,0,0,0,22,22.0,42.06,1
1,19,0,20,10,10.05,32.02,1
0,0,0,0,22,22.0,52.33,1
1,7,0,8,18,18.03,33.24,1
2,0,12,12,6,13.42,26.83,1
0,0,0,0,18,18.0,44.64,1
1,8,0,9,9,9.06,28.46,1
0,0,0,0,10,10.0,36.12,1
2,0,11,15,14,15.3,26.63,1
0,0,0,0,11,11.0,35.38,1
0,0,0,0,7,7.0,43.01,1
2,0,11,9,9,9.22,28.46,1
0,0,0,0,17,17.0,44.94,1
0,0,0,0,7,7.0,38.83,1
1,6,0,6,7,7.0,25.0,1
0,0,0,0,21,21.0,47.07,1
1,8,0,8,10,10.0,35.9,1
2,0,7,18,11,18.44,34.99,1
1,9,0,9,17,17.0,38.08,1
0,0,0,0,11,11.0,26.63,1
0,0,0,0,19,19.0,53.85,1
1,10,0,12,6,6.32,26.83,1
2,0,19,8,7,14.42,38.83,1
2,0,13,8,10,8.54,35.9,1
0,0,0,0,14,14.0,21.19,1
2,0,16,10,15,10.05,32.57,1
1,13,0,15,12,12.17,40.85,1
0,0,0,0,10,10.0,33.62,1
1,8,0,9,9,9.06,28.46,1
0,0,0,0,15,15.0,37.48,1
0,0,0,0,13,13.0,33.96,1
0,0,0,0,6,6.0,26.0,1
0,0,0,0,8,8.0,35.9,1
2,0,8,8,11,8.54,35.9,1
0,0,0,0,22,22.0,42.06,1
3,0,7,2,15,8.25,40.0,1
0,0,0,0,20,20.0,46.1,1
0,0,0,0,24,24.0,49.98,2
0,0,0,0,23,23.0,37.11,2
4,9,17,0,10,11.4,29.41,2
0,0,0,0,34,34.0,58.24,2
0,0,0,0,25,25.0,44.27,2
1,0,20,1,37,17.03,38.6,2
0,0,0,0,32,32.0,44.38,2
0,0,0,0,32,32.0,57.28,2
0,0,0,0,33,33.0,50.09,2
5,20,16,0,6,22.36,50.25,2
0,0,0,0,24,24.0,48.85,2
0,0,0,0,23,23.0,51.62,2
2,0,29,6,27,6.32,31.78,2
0,0,0,0,30,30.0,39.05,2
6,4,20,0,18,4.47,28.16,2
0,0,0,0,21,21.0,29.12,2
1,0,28,1,35,7.07,38.48,2
5,10,27,0,21,11.66,42.45,2
2,0,30,4,30,4.0,31.62,2
1,0,28,0,39,11.0,43.38,2
0,0,0,0,27,27.0,36.88,2
2,1,37,4,36,3.16,39.22,2
3,9,24,9,17,7.0,29.41,2
3,4,27,8,25,4.47,29.12,2
5,8,22,4,20,4.47,28.16,2
5,10,22,4,19,6.71,31.62,2
3,7,30,7,24,6.0,34.71,2
2,1,31,6,31,5.0,33.62,2
4,8,25,8,20,5.0,29.12,2
6,6,16,0,12,7.21,33.62,2
1,0,20,1,27,7.07,28.16,2
4,9,27,0,20,11.4,39.05,2
4,17,23,14,14,9.49,40.72,2
4,10,24,0,15,13.45,40.26,2
0,0,0,0,26,26.0,53.45,2
0,0,0,0,26,26.0,53.45,2
1,0,25,2,36,11.18,38.63,2
6,4,18,0,16,4.47,29.12,2
4,14,20,0,9,17.8,42.38,2
6,4,19,0,16,5.0,31.62,2
0,0,0,0,31,31.0,43.42,2
1,0,30,0,39,9.0,40.26,2
1,0,34,2,40,6.32,40.11,2
5,10,23,0,17,11.66,38.63,2
5,13,14,6,10,8.06,31.78,2
6,8,12,0,6,10.0,40.72,2
6,10,14,0,7,12.21,50.09,2
3,6,32,11,28,6.4,33.84,2
0,0,0,0,36,36.0,48.05,2
4,17,23,14,14,9.49,40.72,2
0,0,0,0,24,24.0,46.1,2
0,0,0,0,21,21.0,48.1,2
0,0,0,0,35,35.0,61.85,2
5,22,14,0,6,23.41,45.45,2
1,0,28,1,35,7.07,38.48,2
4,7,24,0,18,9.22,34.71,2
0,0,0,0,25,25.0,33.62,2
0,0,0,0,29,29.0,56.08,2
5,8,20,4,18,4.47,29.12,2
4,10,17,0,10,12.21,30.68,2
1,0,30,0,39,9.0,40.26,2
0,0,0,0,32,32.0,60.75,2
6,4,24,0,21,5.0,39.22,2
0,0,0,0,29,29.0,39.22,2
3,9,24,9,17,7.0,29.41,2
0,0,0,0,27,27.0,36.88,2
5,10,22,4,19,6.71,31.62,2
3,7,31,9,28,3.61,37.11,2
1,0,25,1,31,6.08,33.62,2
1,0,22,0,30,8.0,31.62,2
1,0,25,2,36,11.18,38.63,2
0,0,0,0,29,29.0,59.36,2
4,14,22,0,11,17.8,44.27,2
5,22,14,0,6,23.41,45.45,2
5,14,14,0,6,16.12,40.72,2
1,0,20,2,37,17.12,40.72,2
4,17,19,0,6,21.4,46.24,2
0,0,0,0,29,29.0,56.08,2
2,2,35,6,33,4.47,37.0,2
2,2,34,7,30,6.4,34.71,2
4,9,17,0,10,11.4,29.41,2
0,0,0,0,31,31.0,52.81,2
0,0,0,0,21,21.0,48.1,2
1,0,20,2,35,15.13,37.0,2
0,0,0,0,27,27.0,49.98,2
1,0,20,2,37,17.12,40.72,2
5,13,20,6,16,8.06,33.62,2
6,4,24,0,21,5.0,39.22,2
0,0,0,0,20,20.0,34.71,2
0,0,0,0,38,38.0,50.12,2
0,0,0,0,29,29.0,39.22,2
6,4,25,0,22,5.0,36.88,2
0,0,0,0,34,34.0,42.95,2
0,0,0,0,34,34.0,41.59,2
0,0,0,0,39,39.0,55.71,2
1,0,29,1,42,13.04,43.17,2
0,0,0,0,25,25.0,56.04,2
1,0,20,2,34,14.14,34.71,2
0,0,0,0,29,29.0,40.72,2
4,9,28,7,23,5.39,37.11,2
0,0,0,0,31,31.0,43.42,2
0,0,0,0,25,25.0,38.63,2
0,0,0,0,36,36.0,56.08,2
0,0,0,0,31,31.0,53.16,2
0,0,0,0,36,36.0,48.05,2
6,6,17,0,13,7.21,33.84,2
2,0,30,4,30,4.0,31.62,2
0,0,0,0,31,31.0,52.81,2
1,0,20,2,35,15.13,37.0,2
0,0,0,0,28,28.0,58.6,2
4,17,20,0,6,22.02,49.98,2
3,6,31,13,27,8.06,33.62,2
0,0,0,0,24,24.0,49.65,2
0,0,0,0,35,35.0,61.03,2
1,0,21,0,32,11.0,33.84,2
1,0,34,2,40,6.32,40.11,2
0,0,0,0,39,39.0,51.2,2
0,0,0,0,38,38.0,55.8,2
5,17,18,8,12,10.82,40.72,2
4,8,25,8,22,3.0,28.16,2
4,9,27,0,20,11.4,39.05,2
0,0,0,0,24,24.0,48.85,2
5,12,21,6,17,7.21,37.0,2
0,0,0,0,20,20.0,34.71,2
4,13,23,13,14,9.0,31.78,2
4,14,22,0,11,17.8,44.27,2
1,0,28,0,41,13.0,42.45,2
0,0,0,0,28,28.0,62.13,2
0,0,0,0,37,37.0,54.34,2
1,0,21,1,29,8.06,30.68,2
1,0,27,1,36,9.06,36.88,2
0,0,0,0,33,33.0,52.8,2
0,0,0,0,30,30.0,56.94,2
0,0,0,0,34,34.0,42.95,2
4,9,28,7,23,5.39,37.11,2
5,10,27,0,21,11.66,42.45,2
5,7,23,0,19,8.06,37.11,2
0,0,0,0,33,33.0,60.42,2
0,0,0,0,27,27.0,42.38,2
0,0,0,0,31,31.0,50.0,2
4,10,25,0,20,11.18,32.57,2
5,8,22,4,20,4.47,28.16,2
4,10,17,0,10,12.21,30.68,2
0,0,0,0,35,35.0,50.99,2
4,3,34,0,31,4.24,40.11,2
0,0,0,0,32,32.0,57.28,2
0,0,0,0,23,23.0,32.57,2
3,7,31,9,28,3.61,37.11,2
1,0,34,0,41,7.0,41.59,2
3,10,30,10,25,5.0,32.57,2
1,0,20,1,28,8.06,29.41,2
0,0,0,0,20,20.0,40.72,2
5,13,20,6,16,8.06,33.62,2
0,0,0,0,32,32.0,55.54,2
0,0,0,0,30,30.0,40.26,2
1,0,22,0,29,7.0,31.78,2
0,0,0,0,34,34.0,47.42,2
0,0,0,0,35,35.0,56.86,2
4,16,16,0,6,18.87,38.48,2
2,1,27,4,27,3.0,28.16,2
0,0,0,0,34,34.0,47.42,2
4,17,20,0,6,22.02,49.98,2
0,0,0,0,33,33.0,60.42,2
6,6,17,0,13,7.21,37.0,2
0,0,0,0,39,39.0,51.2,2
5,13,14,6,10,8.06,31.78,2
0,0,0,0,37,37.0,56.04,2
0,0,0,0,33,33.0,50.09,2
0,0,0,0,37,37.0,54.34,2
6,4,19,0,16,5.0,31.62,2
1,0,27,2,40,13.15,42.38,2
0,0,0,0,28,28.0,43.38,2
0,0,0,0,21,21.0,33.84,2
0,0,0,0,20,20.0,29.41,2
3,4,30,10,27,6.71,31.62,2
0,0,0,0,32,32.0,55.9,3
7,0,9,13,0,15.81,36.4,3
7,0,6,17,0,18.03,45.19,3
3,7,31,9,28,3.61,36.4,3
0,0,0,1,22,22.02,36.4,3
7,0,16,12,0,20.0,43.01,3
3,5,27,7,25,2.83,28.86,3
0,0,0,1,28,28.02,45.69,3
1,0,22,0,32,10.0,32.98,3
4,16,24,0,17,17.46,41.23,3
0,0,0,1,30,30.02,52.8,3
0,0,0,0,28,28.0,42.06,3
0,0,0,1,27,27.02,50.7,3
0,0,0,2,22,22.09,28.86,3
0,0,0,0,35,35.0,52.8,3
6,26,11,0,6,26.48,44.69,3
7,0,16,4,0,16.49,28.86,3
6,6,18,0,14,7.21,42.06,3
5,7,26,0,22,8.06,39.29,3
4,12,28,12,23,5.0,34.18,3
0,0,0,0,20,20.0,33.54,3
0,0,0,0,24,24.0,42.95,3
1,0,28,0,37,9.0,42.06,3
6,20,11,0,6,20.62,43.93,3
5,12,23,4,21,8.25,34.18,3
6,11,20,0,16,11.7,43.01,3
5,0,6,18,0,18.97,45.69,3
0,0,0,2,23,23.09,55.23,3
1,2,26,2,38,12.0,39.29,3
0,0,0,2,32,32.06,45.31,3
3,7,32,8,27,5.1,33.96,3
0,0,0,0,28,28.0,46.82,3
1,1,24,1,38,14.0,41.63,3
0,0,0,2,21,21.1,33.96,3
0,0,0,0,20,20.0,42.94,3
0,0,0,2,21,21.1,43.68,3
4,13,24,13,17,7.0,31.78,3
7,0,9,10,0,13.45,31.78,3
0,0,0,2,26,26.08,55.61,3
1,0,21,0,32,11.0,34.18,3
7,0,6,16,0,17.09,43.93,3
6,7,13,0,9,8.06,31.78,3
0,0,0,0,38,38.0,53.14,3
1,0,27,0,33,6.0,39.66,3
0,0,0,1,22,22.02,45.19,3
7,0,16,4,0,16.49,28.86,3
0,0,0,0,35,35.0,59.67,3
6,8,20,0,16,8.94,45.18,3
2,2,31,10,29,8.25,32.57,3
5,0,17,8,0,18.79,41.23,3
6,0,6,16,0,17.09,41.63,3
0,0,0,0,23,23.0,52.77,3
5,14,16,0,8,16.12,43.46,3
0,0,0,1,22,22.02,36.4,3
1,0,23,0,34,11.0,44.69,3
0,0,0,0,38,38.0,48.85,3
1,0,23,0,35,12.0,40.31,3
0,0,0,0,31,31.0,53.16,3
0,0,0,2,28,28.07,39.85,3
0,0,0,2,36,36.06,52.63,3
0,0,0,0,35,35.0,59.67,3
5,0,16,8,0,17.89,32.98,3
5,7,20,0,16,8.06,28.86,3
5,13,17,7,13,7.21,31.78,3
3,7,31,9,28,3.61,36.4,3
6,0,6,12,0,13.42,33.54,3
0,0,0,1,28,28.02,45.69,3
0,0,0,0,30,30.0,54.41,3
3,7,28,7,23,5.0,28.86,3
0,0,0,2,26,26.08,40.5,3
2,1,34,6,30,6.4,36.4,3
6,0,22,10,0,24.17,39.29,3
7,0,14,12,0,18.44,42.06,3
3,14,24,15,19,5.1,33.54,3
0,0,0,0,22,22.0,49.19,3
2,0,32,7,28,8.06,32.98,3
3,7,28,13,24,7.21,31.78,3
1,1,22,1,34,12.0,36.4,3
6,7,19,0,14,8.6,47.71,3
0,0,0,1,26,26.02,59.08,3
2,1,29,7,28,6.08,31.78,3
0,0,0,0,31,31.0,44.15,3
1,1,20,1,38,18.0,41.63,3
0,0,0,0,30,30.0,52.39,3
0,0,0,1,23,23.02,60.44,3
0,0,0,0,28,28.0,48.1,3
4,7,23,7,20,3.0,28.86,3
5,0,6,16,0,17.09,44.38,3
1,1,21,1,28,7.0,28.86,3
0,0,0,0,35,35.0,51.55,3
0,0,0,1,26,26.02,36.4,3
4,12,23,0,14,15.0,42.06,3
0,0,0,2,30,30.07,52.43,3
5,13,18,6,14,8.06,36.4,3
6,26,11,0,6,26.48,44.69,3
6,0,16,7,0,17.46,28.86,3
0,0,0,0,29,29.0,45.18,3
0,0,0,1,26,26.02,49.66,3
5,19,14,0,6,20.62,40.31,3
0,0,0,2,25,25.08,32.57,3
0,0,0,1,26,26.02,49.66,3
7,0,6,13,0,14.32,44.69,3
1,2,25,2,37,12.0,40.31,3
5,14,14,0,6,16.12,40.5,3
0,0,0,1,24,24.02,41.63,3
4,16,24,0,17,17.46,41.23,3
2,0,30,14,24,15.23,33.54,3
7,0,9,13,0,15.81,36.4,3
3,4,30,12,28,8.25,34.18,3
5,17,16,0,6,19.72,47.01,3
4,17,19,0,6,21.4,45.31,3
4,17,20,0,7,21.4,49.66,3
5,7,23,0,19,8.06,36.4,3
1,1,21,1,29,8.0,31.78,3
0,0,0,1,21,21.02,31.78,3
1,0,21,0,32,11.0,34.18,3
5,0,19,6,0,19.92,32.57,3
0,0,0,0,38,38.0,48.85,3
1,1,21,1,29,8.0,31.78,3
5,14,12,0,6,15.23,33.54,3
6,0,20,6,0,20.88,33.96,3
0,0,0,1,21,21.02,28.86,3
6,0,20,6,0,20.88,33.96,3
5,0,14,13,0,19.1,42.06,3
1,2,21,2,33,12.0,33.96,3
5,14,12,0,6,15.23,33.54,3
1,1,30,1,40,10.0,42.06,3
0,0,0,0,23,23.0,40.31,3
5,7,24,0,20,8.06,33.96,3
6,6,18,0,14,7.21,42.06,3
0,0,0,1,36,36.01,46.69,3
2,1,34,6,31,5.83,36.4,3
6,0,9,15,0,17.49,42.94,3
1,1,29,1,38,9.0,39.56,3
1,2,21,2,33,12.0,33.96,3
1,1,26,1,34,8.0,36.4,3
0,0,0,1,29,29.02,39.56,3
1,2,23,2,34,11.0,42.2,3
3,7,28,13,24,7.21,31.78,3
0,0,0,1,23,23.02,60.44,3
0,0,0,2,30,30.07,46.53,3
0,0,0,0,35,35.0,52.8,3
0,0,0,1,36,36.01,46.69,3
5,0,7,21,0,22.14,49.66,3
6,0,6,16,0,17.09,40.5,3
4,16,23,0,14,18.36,40.31,3
5,14,17,0,9,16.12,42.94,3
4,17,20,0,7,21.4,49.66,3
0,0,0,2,30,30.07,52.43,3
5,0,12,17,0,20.81,48.1,3
3,3,34,3,31,3.0,36.22,3
6,10,13,0,6,12.21,48.75,3
3,7,28,7,22,6.0,32.98,3
0,0,0,2,21,21.1,36.4,3
2,1,34,6,31,5.83,36.4,3
6,0,16,9,0,18.36,39.85,3
0,0,0,0,22,22.0,49.19,3
0,0,0,2,33,33.06,48.27,3
5,0,6,18,0,18.97,45.69,3
1,1,20,1,38,18.0,41.63,3
5,14,14,0,6,16.12,40.5,3
7,0,6,16,0,17.09,42.95,3
4,14,23,0,12,17.8,48.1,3
0,0,0,2,36,36.06,56.08,3
5,7,26,0,22,8.06,39.29,3
1,2,22,2,28,6.0,28.86,3
0,0,0,0,22,22.0,32.98,3
0,0,0,1,30,30.02,42.06,3
1,1,26,1,34,8.0,36.4,3
0,0,0,0,38,38.0,57.31,3
5,0,17,8,0,18.79,41.23,3
1,1,29,1,38,9.0,39.56,3
1,2,23,2,34,11.0,42.2,3
4,17,19,0,6,21.4,45.69,3
0,0,0,2,22,22.09,43.01,3
0,0,0,2,29,29.07,43.97,3
4,9,28,7,23,5.39,36.4,3
0,0,0,1,24,24.02,41.63,3
7,0,9,12,0,15.0,42.2,3
6,0,8,17,0,18.79,43.46,3
0,0,0,2,30,30.07,46.53,3
0,0,0,2,21,21.1,33.96,3
5,18,18,8,12,11.66,42.95,3
0,0,0,0,25,25.0,41.23,3
1,1,30,1,36,6.0,36.22,3
5,0,6,16,0,17.09,44.38,3
1,0,28,0,37,9.0,42.06,3
0,0,0,1,22,22.02,45.19,3
0,0,0,0,32,32.0,55.9,3
0,0,0,1,30,30.02,42.06,3
6,6,13,0,9,7.21,42.2,3
0,0,0,0,38,38.0,57.31,3
1,0,30,0,40,10.0,43.46,3
2,0,30,14,24,15.23,33.54,3
0,0,0,0,25,25.0,41.23,3
0,0,0,1,26,26.02,49.73,3
0,0,0,1,20,20.02,43.93,3
6,10,13,0,6,12.21,48.75,3
7,0,6,18,0,18.97,47.51,3
0,0,0,0,22,22.0,32.98,3
6,7,13,0,9,8.06,31.78,3
2,0,32,4,30,4.47,34.18,3
6,0,6,12,0,13.42,33.54,3
0,0,0,0,31,31.0,53.16,3
0,0,0,0,29,29.0,45.18,3
6,7,14,0,10,8.06,39.66,3
4,15,19,14,12,7.07,33.54,3
1,2,22,2,41,19.0,43.01,3
1,0,8,0,16,8.0,29.41,4
1,8,5,0,10,9.43,35.78,4
0,15,0,0,8,17.0,28.3,4
1,0,8,0,16,8.0,26.0,4
1,2,6,0,12,6.32,28.3,4
0,12,0,2,4,10.77,26.83,4
1,0,7,0,14,7.0,25.0,4
1,9,5,0,10,10.3,32.25,4
0,16,0,0,9,18.36,32.25,4
1,1,6,0,12,6.08,42.49,4
0,14,0,0,11,17.8,36.77,4
0,14,0,7,5,8.6,31.3,4
2,0,8,0,15,7.0,29.73,4
0,16,0,4,7,13.89,32.25,4
0,14,0,0,11,17.8,34.93,4
0,23,0,6,6,18.03,33.24,4
1,1,6,0,12,6.08,38.01,4
2,0,12,2,18,6.32,26.83,4
1,0,9,0,18,9.0,30.46,4
0,14,0,2,7,13.89,31.3,4
1,0,8,0,16,8.0,28.84,4
2,0,8,0,16,8.0,28.3,4
0,16,0,0,12,20.0,39.4,4
2,0,12,2,18,6.32,26.83,4
0,18,0,7,6,12.53,40.25,4
1,2,6,0,12,6.32,26.83,4
0,16,0,9,5,8.6,32.25,4
0,18,0,9,6,10.82,40.25,4
1,2,4,0,8,4.47,26.63,4
0,15,0,2,6,14.32,28.3,4
2,0,10,0,19,9.0,31.3,4
0,14,0,7,5,8.6,31.3,4
1,2,4,0,8,4.47,26.83,4
1,9,5,0,10,10.3,36.24,4
0,13,0,3,6,11.66,27.29,4
0,12,0,0,9,15.0,30.46,4
0,19,0,0,7,20.25,27.59,4
2,0,12,2,18,6.32,28.3,4
0,22,0,0,8,23.41,32.56,4
1,0,9,0,18,9.0,35.0,4
2,0,6,0,13,7.0,26.25,4
0,15,0,7,5,9.43,33.54,4
0,15,0,2,6,14.32,28.3,4
1,2,7,0,14,7.28,31.3,4
0,17,0,6,3,11.4,26.25,4
0,21,0,0,9,22.85,35.0,4
1,2,6,0,12,6.32,40.25,4
0,16,0,2,8,16.12,35.78,4
0,14,0,2,7,13.89,31.3,4
0,14,0,2,5,13.0,31.3,4
1,0,9,0,18,9.0,31.76,4
1,2,5,0,10,5.39,31.3,4
1,1,6,0,12,6.08,42.49,4
2,0,8,0,16,8.0,26.83,4
1,2,6,0,12,6.32,26.83,4
1,5,5,0,10,7.07,37.74,4
0,16,0,0,12,20.0,39.4,4
2,0,8,0,16,8.0,26.83,4
1,2,5,0,10,5.39,31.3,4
1,2,7,0,14,7.28,31.3,4
0,10,0,0,8,12.81,26.0,4
0,14,0,2,7,13.89,31.3,4
1,1,8,0,16,8.06,35.78,4
1,0,9,0,18,9.0,32.25,4
1,2,4,0,8,4.47,26.83,4
0,12,0,2,6,11.66,26.83,4
1,2,8,0,16,8.25,35.78,4
1,2,4,0,8,4.47,26.63,4
1,2,7,0,14,7.28,31.3,4
1,3,6,0,12,6.71,27.29,4
2,0,10,0,19,9.0,31.3,4
1,1,6,0,12,6.08,38.01,4
2,0,8,0,15,7.0,26.63,4
0,10,0,0,8,12.81,26.0,4
0,14,0,7,5,8.6,31.3,4
1,5,6,0,12,7.81,42.49,4
1,5,5,0,10,7.07,37.74,4
0,14,0,0,11,17.8,36.77,4
0,16,0,0,12,20.0,39.4,4
1,2,4,0,8,4.47,28.3,4
1,5,4,0,8,6.4,26.83,4
0,17,0,2,6,16.16,38.01,4
0,13,0,3,6,11.66,27.29,4
1,7,5,0,10,8.6,31.3,4
1,0,8,0,16,8.0,26.0,4
1,2,7,0,14,7.28,31.3,4
1,2,7,0,14,7.28,31.3,4
2,0,12,2,18,6.32,26.83,4
0,16,0,8,5,9.43,35.78,4
1,2,7,0,14,7.28,31.3,4
0,18,0,9,6,10.82,40.25,4
1,7,6,0,12,9.22,40.25,4
0,22,0,0,8,23.41,32.56,4
1,7,6,0,12,9.22,40.25,4
1,7,5,0,10,8.6,33.54,4
0,21,0,0,9,22.85,35.0,4
1,0,7,0,14,7.0,27.59,4
1,2,4,0,8,4.47,29.73,4
1,5,8,0,16,9.43,37.22,4
0,19,0,0,7,20.25,27.59,4
0,18,0,9,6,10.82,40.25,4
2,0,12,2,18,6.32,26.83,4
0,21,0,0,9,22.85,35.0,4
1,14,5,0,10,14.87,35.0,4
1,9,5,0,10,10.3,36.24,4
2,0,10,0,19,9.0,31.3,4
0,12,0,2,6,11.66,26.83,4
2,0,12,2,18,6.32,26.83,4
0,17,0,0,8,18.79,29.41,4
1,0,9,0,18,9.0,30.46,4
1,2,7,0,14,7.28,31.3,4
1,7,5,0,10,8.6,31.3,4
1,3,6,0,12,6.71,27.29,4
1,5,4,0,8,6.4,26.83,4
2,0,10,0,19,9.0,31.3,4
0,14,0,2,7,13.89,31.3,4
1,5,6,0,12,7.81,42.49,4
0,15,0,7,5,9.43,33.54,4
0,0,0,1,26,26.02,32.2,5
0,0,0,2,23,23.09,26.42,5
5,6,4,0,0,7.21,25.94,5
5,9,4,0,0,9.85,26.42,5
0,0,0,1,26,26.02,29.07,5
0,0,0,1,22,22.02,27.2,5
5,9,5,0,0,10.3,36.67,5
4,14,10,9,5,7.07,30.41,5
4,14,8,6,4,8.94,27.78,5
0,0,0,1,28,28.02,30.46,5
0,0,0,0,21,21.0,28.32,5
2,11,16,11,8,8.0,27.31,5
3,21,8,0,0,22.47,31.14,5
0,0,0,2,23,23.09,26.42,5
5,9,4,0,0,9.85,27.29,5
0,0,0,2,22,22.09,26.63,5
3,10,10,9,5,5.1,23.26,5
3,11,11,10,6,5.1,24.6,5
4,19,6,5,3,14.32,27.59,5
3,13,12,10,6,6.71,27.29,5
